========================================================================
  CRUISE-ONLY BATCH RUN #15
========================================================================
  cruise_altitude_m      : 43.96
  cruise_speed_mach      : 2.5133
  cruise_speed_mps       : 855.24
  sea_state              : 4
  radar_altimeter_bias_m : 1.1996
  air_temp_c             : -15.61
  termination            : reached_target
  total_steps            : 2339
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    0.2400     -19786.1900     44.9088      855.2401     -1.7252    2.5133
    0.2500     -19777.6376     44.8926      855.2401     -1.5233    2.5133
    0.2600     -19769.0852     44.8761      855.2401     -1.7801    2.5133
    0.2700     -19760.5328     44.8593      855.2401     -1.5782    2.5133
    0.2800     -19751.9804     44.8422      855.2401     -1.8286    2.5133
    0.2900     -19743.4280     44.8250      855.2401     -1.6267    2.5133
    0.3000     -19734.8756     44.8075      855.2401     -1.8709    2.5133
    0.3100     -19726.3232     44.7898      855.2401     -1.6690    2.5133
    0.3200     -19717.7708     44.7719      855.2401     -1.9075    2.5133
    0.3300     -19709.2184     44.7538      855.2401     -1.7056    2.5133
    0.3400     -19700.6660     44.7356      855.2401     -1.9388    2.5133
    0.3500     -19692.1136     44.7172      855.2401     -1.7369    2.5133
    0.3600     -19683.5612     44.6987      855.2401     -1.9649    2.5133
    0.3700     -19675.0088     44.6801      855.2401     -1.7630    2.5133
    0.3800     -19666.4564     44.6613      855.2401     -1.9863    2.5133
    0.3900     -19657.9040     44.6425      855.2401     -1.7844    2.5133
    0.4000     -19649.3515     44.6235      855.2401     -2.0032    2.5133
    0.4100     -19640.7991     44.6045      855.2401     -1.8013    2.5133
    0.4200     -19632.2467     44.5854      855.2401     -2.0160    2.5133
    0.4300     -19623.6943     44.5663      855.2400     -1.8141    2.5133
    0.4400     -19615.1419     44.5471      855.2400     -2.0249    2.5133
    0.4500     -19606.5895     44.5279      855.2400     -1.8230    2.5133
    0.4600     -19598.0371     44.5086      855.2400     -2.0300    2.5133
    0.4700     -19589.4847     44.4893      855.2400     -1.8281    2.5133
    0.4800     -19580.9323     44.4700      855.2400     -2.0318    2.5133
    0.4900     -19572.3799     44.4507      855.2400     -1.8299    2.5133
    0.5000     -19563.8275     44.4314      855.2400     -2.0305    2.5133
    0.5100     -19555.2751     44.4121      855.2400     -1.8286    2.5133
    0.5200     -19546.7227     44.3928      855.2400     -2.0261    2.5133
    0.5300     -19538.1703     44.3736      855.2400     -1.8242    2.5133
    0.5400     -19529.6179     44.3544      855.2400     -2.0190    2.5133
    0.5500     -19521.0655     44.3352      855.2400     -1.8171    2.5133
    0.5600     -19512.5131     44.3160      855.2400     -2.0094    2.5133
    0.5700     -19503.9607     44.2970      855.2400     -1.8075    2.5133
    0.5800     -19495.4083     44.2779      855.2400     -1.9974    2.5133
    0.5900     -19486.8559     44.2590      855.2400     -1.7955    2.5133
    0.6000     -19478.3035     44.2401      855.2400     -1.9832    2.5133
    0.6100     -19469.7511     44.2212      855.2400     -1.7813    2.5133
    0.6200     -19461.1987     44.2025      855.2400     -1.9671    2.5133
    0.6300     -19452.6463     44.1838      855.2400     -1.7652    2.5133
    0.6400     -19444.0939     44.1653      855.2400     -1.9491    2.5133
    0.6500     -19435.5415     44.1468      855.2400     -1.7472    2.5133
    0.6600     -19426.9891     44.1284      855.2400     -1.9293    2.5133
    0.6700     -19418.4367     44.1101      855.2400     -1.7274    2.5133
    0.6800     -19409.8843     44.0919      855.2400     -1.9081    2.5133
    0.6900     -19401.3319     44.0739      855.2399     -1.7062    2.5133
    0.7000     -19392.7795     44.0559      855.2399     -1.8854    2.5133
    0.7100     -19384.2271     44.0381      855.2399     -1.6835    2.5133
    0.7200     -19375.6748     44.0203      855.2399     -1.8614    2.5133
    0.7300     -19367.1224     44.0027      855.2399     -1.6595    2.5133
    0.7400     -19358.5700     43.9853      855.2399     -1.8363    2.5133
    0.7500     -19350.0176     43.9679      855.2399     -1.6344    2.5133
    0.7600     -19341.4652     43.9507      855.2399     -1.8102    2.5133
    0.7700     -19332.9128     43.9336      855.2399     -1.6083    2.5133
    0.7800     -19324.3604     43.9166      855.2399     -1.7831    2.5133
    0.7900     -19315.8080     43.8998      855.2399     -1.5812    2.5133
    0.8000     -19307.2556     43.8831      855.2399     -1.7551    2.5133
    0.8100     -19298.7032     43.8666      855.2399     -1.5532    2.5133
    0.8200     -19290.1508     43.8502      855.2399     -1.7265    2.5133
    0.8300     -19281.5984     43.8339      855.2399     -1.5246    2.5133
    0.8400     -19273.0460     43.8178      855.2399     -1.6972    2.5133
    0.8500     -19264.4936     43.8019      855.2399     -1.4953    2.5133
    0.8600     -19255.9412     43.7861      855.2399     -1.6673    2.5133
    0.8700     -19247.3888     43.7704      855.2399     -1.4654    2.5133
    0.8800     -19238.8364     43.7549      855.2399     -1.6370    2.5133
    0.8900     -19230.2840     43.7395      855.2399     -1.4351    2.5133
    0.9000     -19221.7316     43.7243      855.2399     -1.6063    2.5133
    0.9100     -19213.1792     43.7093      855.2399     -1.4044    2.5133
    0.9200     -19204.6268     43.6944      855.2399     -1.5752    2.5133
    0.9300     -19196.0744     43.6796      855.2399     -1.3733    2.5133
    0.9400     -19187.5220     43.6650      855.2399     -1.5439    2.5133
    0.9500     -19178.9696     43.6506      855.2399     -1.3420    2.5133
    0.9600     -19170.4172     43.6363      855.2399     -1.5124    2.5133
    0.9700     -19161.8648     43.6222      855.2399     -1.3105    2.5133
    0.9800     -19153.3124     43.6083      855.2399     -1.4808    2.5133
    0.9900     -19144.7600     43.5945      855.2399     -1.2789    2.5133
    1.0000     -19136.2076     43.5808      855.2399     -1.4490    2.5133
    1.0100     -19127.6552     43.5673      855.2399     -1.2471    2.5133
    1.0200     -19119.1028     43.5540      855.2399     -1.4173    2.5133
    1.0300     -19110.5504     43.5409      855.2399     -1.2154    2.5133
    1.0400     -19101.9980     43.5279      855.2399     -1.3855    2.5133
    1.0500     -19093.4456     43.5150      855.2399     -1.1836    2.5133
    1.0600     -19084.8932     43.5023      855.2399     -1.3538    2.5133
    1.0700     -19076.3408     43.4898      855.2399     -1.1519    2.5133
    1.0800     -19067.7884     43.4774      855.2399     -1.3223    2.5133
    1.0900     -19059.2360     43.4652      855.2399     -1.1204    2.5133
    1.1000     -19050.6836     43.4532      855.2399     -1.2908    2.5133
    1.1100     -19042.1312     43.4413      855.2399     -1.0889    2.5133
    1.1200     -19033.5788     43.4295      855.2399     -1.2596    2.5133
    1.1300     -19025.0264     43.4179      855.2399     -1.0577    2.5133
    1.1400     -19016.4740     43.4065      855.2399     -1.2285    2.5133
    1.1500     -19007.9216     43.3952      855.2399     -1.0266    2.5133
    1.1600     -18999.3692     43.3841      855.2399     -1.1977    2.5133
    1.1700     -18990.8168     43.3731      855.2399     -0.9958    2.5133
    1.1800     -18982.2644     43.3623      855.2399     -1.1672    2.5133
    1.1900     -18973.7120     43.3517      855.2398     -0.9653    2.5133
    1.2000     -18965.1596     43.3411      855.2398     -1.1369    2.5133
    1.2100     -18956.6072     43.3308      855.2398     -0.9350    2.5133
    1.2200     -18948.0548     43.3206      855.2398     -1.1070    2.5133
    1.2300     -18939.5024     43.3105      855.2398     -0.9051    2.5133
    1.2400     -18930.9500     43.3006      855.2398     -1.0774    2.5133
    1.2500     -18922.3976     43.2908      855.2398     -0.8755    2.5133
    1.2600     -18913.8452     43.2812      855.2398     -1.0481    2.5133
    1.2700     -18905.2928     43.2717      855.2398     -0.8462    2.5133
    1.2800     -18896.7404     43.2624      855.2398     -1.0193    2.5133
    1.2900     -18888.1880     43.2532      855.2398     -0.8174    2.5133
    1.3000     -18879.6356     43.2442      855.2398     -0.9908    2.5133
    1.3100     -18871.0832     43.2353      855.2398     -0.7889    2.5133
    1.3200     -18862.5308     43.2265      855.2398     -0.9628    2.5133
    1.3300     -18853.9784     43.2179      855.2398     -0.7609    2.5133
    1.3400     -18845.4260     43.2094      855.2398     -0.9351    2.5133
    1.3500     -18836.8736     43.2011      855.2398     -0.7332    2.5133
    1.3600     -18828.3212     43.1929      855.2398     -0.9079    2.5133
    1.3700     -18819.7688     43.1848      855.2398     -0.7060    2.5133
    1.3800     -18811.2164     43.1769      855.2398     -0.8811    2.5133
    1.3900     -18802.6640     43.1691      855.2398     -0.6792    2.5133
    1.4000     -18794.1116     43.1614      855.2398     -0.8548    2.5133
    1.4100     -18785.5592     43.1539      855.2398     -0.6529    2.5133
    1.4200     -18777.0068     43.1465      855.2398     -0.8290    2.5133
    1.4300     -18768.4544     43.1392      855.2398     -0.6271    2.5133
    1.4400     -18759.9020     43.1320      855.2398     -0.8036    2.5133
    1.4500     -18751.3496     43.1250      855.2398     -0.6017    2.5133
    1.4600     -18742.7972     43.1181      855.2398     -0.7786    2.5133
    1.4700     -18734.2448     43.1113      855.2398     -0.5767    2.5133
    1.4800     -18725.6925     43.1047      855.2398     -0.7542    2.5133
    1.4900     -18717.1401     43.0981      855.2398     -0.5523    2.5133
    1.5000     -18708.5877     43.0917      855.2398     -0.7302    2.5133
    1.5100     -18700.0353     43.0854      855.2398     -0.5283    2.5133
    1.5200     -18691.4829     43.0793      855.2398     -0.7067    2.5133
    1.5300     -18682.9305     43.0732      855.2398     -0.5048    2.5133
    1.5400     -18674.3781     43.0673      855.2398     -0.6836    2.5133
    1.5500     -18665.8257     43.0614      855.2398     -0.4817    2.5133
    1.5600     -18657.2733     43.0557      855.2398     -0.6611    2.5133
    1.5700     -18648.7209     43.0501      855.2398     -0.4592    2.5133
    1.5800     -18640.1685     43.0446      855.2398     -0.6390    2.5133
    1.5900     -18631.6161     43.0392      855.2398     -0.4371    2.5133
    1.6000     -18623.0637     43.0340      855.2398     -0.6174    2.5133
    1.6100     -18614.5113     43.0288      855.2398     -0.4155    2.5133
    1.6200     -18605.9589     43.0238      855.2398     -0.5963    2.5133
    1.6300     -18597.4065     43.0188      855.2398     -0.3944    2.5133
    1.6400     -18588.8541     43.0140      855.2398     -0.5756    2.5133
    1.6500     -18580.3017     43.0092      855.2398     -0.3737    2.5133
    1.6600     -18571.7493     43.0046      855.2398     -0.5554    2.5133
    1.6700     -18563.1969     43.0000      855.2398     -0.3535    2.5133
    1.6800     -18554.6445     42.9956      855.2398     -0.5357    2.5133
    1.6900     -18546.0921     42.9912      855.2398     -0.3338    2.5133
    1.7000     -18537.5397     42.9870      855.2398     -0.5165    2.5133
    1.7100     -18528.9873     42.9828      855.2398     -0.3146    2.5133
    1.7200     -18520.4349     42.9787      855.2398     -0.4977    2.5133
    1.7300     -18511.8825     42.9748      855.2398     -0.2958    2.5133
    1.7400     -18503.3301     42.9709      855.2399     -0.4794    2.5133
    1.7500     -18494.7777     42.9671      855.2399     -0.2775    2.5133
    1.7600     -18486.2253     42.9634      855.2399     -0.4615    2.5133
    1.7700     -18477.6729     42.9598      855.2399     -0.2596    2.5133
    1.7800     -18469.1205     42.9563      855.2399     -0.4441    2.5133
    1.7900     -18460.5681     42.9529      855.2399     -0.2422    2.5133
    1.8000     -18452.0157     42.9495      855.2399     -0.4271    2.5133
    1.8100     -18443.4633     42.9463      855.2399     -0.2252    2.5133
    1.8200     -18434.9109     42.9431      855.2399     -0.4106    2.5133
    1.8300     -18426.3585     42.9400      855.2399     -0.2087    2.5133
    1.8400     -18417.8061     42.9370      855.2399     -0.3945    2.5133
    1.8500     -18409.2537     42.9340      855.2399     -0.1926    2.5133
    1.8600     -18400.7013     42.9312      855.2399     -0.3788    2.5133
    1.8700     -18392.1489     42.9284      855.2399     -0.1769    2.5133
    1.8800     -18383.5965     42.9257      855.2399     -0.3636    2.5133
    1.8900     -18375.0441     42.9231      855.2399     -0.1617    2.5133
    1.9000     -18366.4917     42.9205      855.2399     -0.3487    2.5133
    1.9100     -18357.9393     42.9180      855.2399     -0.1468    2.5133
    1.9200     -18349.3869     42.9156      855.2399     -0.3343    2.5133
    1.9300     -18340.8345     42.9133      855.2399     -0.1324    2.5133
    1.9400     -18332.2821     42.9110      855.2399     -0.3202    2.5133
    1.9500     -18323.7297     42.9088      855.2399     -0.1183    2.5133
    1.9600     -18315.1773     42.9067      855.2399     -0.3066    2.5133
    1.9700     -18306.6249     42.9047      855.2399     -0.1047    2.5133
    1.9800     -18298.0725     42.9027      855.2399     -0.2933    2.5133
    1.9900     -18289.5201     42.9007      855.2399     -0.0914    2.5133
    2.0000     -18280.9677     42.8989      855.2399     -0.2805    2.5133
    2.0100     -18272.4153     42.8971      855.2399     -0.0786    2.5133
    2.0200     -18263.8629     42.8954      855.2399     -0.2679    2.5133
    2.0300     -18255.3105     42.8937      855.2399     -0.0660    2.5133
    2.0400     -18246.7581     42.8921      855.2399     -0.2558    2.5133
    2.0500     -18238.2057     42.8905      855.2399     -0.0539    2.5133
    2.0600     -18229.6533     42.8890      855.2399     -0.2440    2.5133
    2.0700     -18221.1009     42.8876      855.2399     -0.0421    2.5133
    2.0800     -18212.5485     42.8862      855.2399     -0.2326    2.5133
    2.0900     -18203.9961     42.8849      855.2399     -0.0307    2.5133
    2.1000     -18195.4437     42.8837      855.2399     -0.2215    2.5133
    2.1100     -18186.8913     42.8825      855.2399     -0.0196    2.5133
    2.1200     -18178.3389     42.8813      855.2399     -0.2108    2.5133
    2.1300     -18169.7865     42.8802      855.2399     -0.0089    2.5133
    2.1400     -18161.2341     42.8792      855.2399     -0.2003    2.5133
    2.1500     -18152.6817     42.8782      855.2399      0.0016    2.5133
    2.1600     -18144.1293     42.8772      855.2399     -0.1902    2.5133
    2.1700     -18135.5770     42.8763      855.2399      0.0117    2.5133
    2.1800     -18127.0246     42.8755      855.2399     -0.1805    2.5133
    2.1900     -18118.4722     42.8747      855.2399      0.0214    2.5133
    2.2000     -18109.9198     42.8739      855.2399     -0.1710    2.5133
    2.2100     -18101.3674     42.8732      855.2399      0.0309    2.5133
    2.2200     -18092.8150     42.8726      855.2399     -0.1618    2.5133
    2.2300     -18084.2626     42.8720      855.2399      0.0401    2.5133
    2.2400     -18075.7102     42.8714      855.2399     -0.1529    2.5133
    2.2500     -18067.1578     42.8709      855.2399      0.0490    2.5133
    2.2600     -18058.6054     42.8704      855.2399     -0.1444    2.5133
    2.2700     -18050.0530     42.8700      855.2399      0.0575    2.5133
    2.2800     -18041.5006     42.8696      855.2399     -0.1361    2.5133
    2.2900     -18032.9482     42.8692      855.2399      0.0658    2.5133
    2.3000     -18024.3958     42.8689      855.2399     -0.1280    2.5133
    2.3100     -18015.8434     42.8687      855.2399      0.0739    2.5133
    2.3200     -18007.2910     42.8684      855.2399     -0.1203    2.5133
    2.3300     -17998.7386     42.8682      855.2399      0.0816    2.5133
    2.3400     -17990.1862     42.8681      855.2399     -0.1128    2.5133
    2.3500     -17981.6338     42.8680      855.2399      0.0891    2.5133
    2.3600     -17973.0814     42.8679      855.2399     -0.1055    2.5133
    2.3700     -17964.5290     42.8678      855.2399      0.0964    2.5133
    2.3800     -17955.9766     42.8678      855.2399     -0.0985    2.5133
    2.3900     -17947.4242     42.8678      855.2399      0.1034    2.5133
    2.4000     -17938.8718     42.8679      855.2399     -0.0918    2.5133
    2.4100     -17930.3194     42.8680      855.2399      0.1101    2.5133
    2.4200     -17921.7670     42.8681      855.2399     -0.0853    2.5133
    2.4300     -17913.2146     42.8683      855.2399      0.1166    2.5133
    2.4400     -17904.6622     42.8685      855.2399     -0.0790    2.5133
    2.4500     -17896.1098     42.8687      855.2399      0.1229    2.5133
    2.4600     -17887.5574     42.8689      855.2399     -0.0729    2.5133
    2.4700     -17879.0050     42.8692      855.2399      0.1290    2.5133
    2.4800     -17870.4526     42.8695      855.2399     -0.0671    2.5133
    2.4900     -17861.9002     42.8699      855.2399      0.1348    2.5133
    2.5000     -17853.3478     42.8702      855.2399     -0.0614    2.5133
    2.5100     -17844.7954     42.8706      855.2399      0.1405    2.5133
    2.5200     -17836.2430     42.8711      855.2399     -0.0560    2.5133
    2.5300     -17827.6906     42.8715      855.2399      0.1459    2.5133
    2.5400     -17819.1382     42.8720      855.2399     -0.0508    2.5133
    2.5500     -17810.5858     42.8725      855.2399      0.1511    2.5133
    2.5600     -17802.0334     42.8730      855.2399     -0.0457    2.5133
    2.5700     -17793.4810     42.8736      855.2399      0.1562    2.5133
    2.5800     -17784.9286     42.8741      855.2399     -0.0409    2.5133
    2.5900     -17776.3762     42.8747      855.2399      0.1610    2.5133
    2.6000     -17767.8238     42.8754      855.2399     -0.0362    2.5133
    2.6100     -17759.2714     42.8760      855.2399      0.1657    2.5133
    2.6200     -17750.7190     42.8767      855.2399     -0.0318    2.5133
    2.6300     -17742.1666     42.8774      855.2399      0.1701    2.5133
    2.6400     -17733.6142     42.8781      855.2399     -0.0275    2.5133
    2.6500     -17725.0618     42.8788      855.2399      0.1744    2.5133
    2.6600     -17716.5094     42.8796      855.2399     -0.0233    2.5133
    2.6700     -17707.9570     42.8803      855.2399      0.1786    2.5133
    2.6800     -17699.4046     42.8811      855.2399     -0.0193    2.5133
    2.6900     -17690.8522     42.8820      855.2399      0.1826    2.5133
    2.7000     -17682.2998     42.8828      855.2399     -0.0155    2.5133
    2.7100     -17673.7474     42.8836      855.2399      0.1864    2.5133
    2.7200     -17665.1950     42.8845      855.2399     -0.0119    2.5133
    2.7300     -17656.6426     42.8854      855.2399      0.1900    2.5133
    2.7400     -17648.0902     42.8863      855.2399     -0.0084    2.5133
    2.7500     -17639.5378     42.8872      855.2399      0.1935    2.5133
    2.7600     -17630.9854     42.8882      855.2399     -0.0050    2.5133
    2.7700     -17622.4330     42.8891      855.2399      0.1969    2.5133
    2.7800     -17613.8806     42.8901      855.2399     -0.0018    2.5133
    2.7900     -17605.3282     42.8911      855.2399      0.2001    2.5133
    2.8000     -17596.7758     42.8921      855.2399      0.0013    2.5133
    2.8100     -17588.2234     42.8931      855.2399      0.2032    2.5133
    2.8200     -17579.6710     42.8942      855.2399      0.0043    2.5133
    2.8300     -17571.1186     42.8952      855.2399      0.2062    2.5133
    2.8400     -17562.5662     42.8963      855.2399      0.0071    2.5133
    2.8500     -17554.0138     42.8974      855.2399      0.2090    2.5133
    2.8600     -17545.4614     42.8985      855.2399      0.0098    2.5133
    2.8700     -17536.9090     42.8996      855.2399      0.2117    2.5133
    2.8800     -17528.3566     42.9007      855.2399      0.0124    2.5133
    2.8900     -17519.8042     42.9018      855.2399      0.2143    2.5133
    2.9000     -17511.2518     42.9030      855.2399      0.0149    2.5133
    2.9100     -17502.6994     42.9041      855.2399      0.2168    2.5133
    2.9200     -17494.1470     42.9053      855.2399      0.0172    2.5133
    2.9300     -17485.5946     42.9065      855.2399      0.2191    2.5133
    2.9400     -17477.0422     42.9077      855.2399      0.0195    2.5133
    2.9500     -17468.4898     42.9089      855.2399      0.2214    2.5133
    2.9600     -17459.9374     42.9101      855.2399      0.0216    2.5133
    2.9700     -17451.3850     42.9113      855.2399      0.2235    2.5133
    2.9800     -17442.8326     42.9126      855.2399      0.0236    2.5133
    2.9900     -17434.2802     42.9138      855.2399      0.2255    2.5133
    3.0000     -17425.7278     42.9151      855.2399      0.0256    2.5133
    3.0100     -17417.1754     42.9163      855.2399      0.2275    2.5133
    3.0200     -17408.6230     42.9176      855.2399      0.0274    2.5133
    3.0300     -17400.0706     42.9189      855.2399      0.2293    2.5133
    3.0400     -17391.5182     42.9202      855.2399      0.0292    2.5133
    3.0500     -17382.9658     42.9215      855.2399      0.2311    2.5133
    3.0600     -17374.4134     42.9228      855.2399      0.0308    2.5133
    3.0700     -17365.8610     42.9241      855.2399      0.2327    2.5133
    3.0800     -17357.3086     42.9254      855.2399      0.0324    2.5133
    3.0900     -17348.7562     42.9268      855.2399      0.2343    2.5133
    3.1000     -17340.2038     42.9281      855.2399      0.0339    2.5133
    3.1100     -17331.6514     42.9295      855.2399      0.2358    2.5133
    3.1200     -17323.0990     42.9308      855.2399      0.0353    2.5133
    3.1300     -17314.5466     42.9322      855.2399      0.2372    2.5133
    3.1400     -17305.9942     42.9335      855.2399      0.0367    2.5133
    3.1500     -17297.4419     42.9349      855.2399      0.2386    2.5133
    3.1600     -17288.8895     42.9363      855.2399      0.0379    2.5133
    3.1700     -17280.3371     42.9377      855.2399      0.2398    2.5133
    3.1800     -17271.7847     42.9391      855.2399      0.0391    2.5133
    3.1900     -17263.2323     42.9405      855.2399      0.2410    2.5133
    3.2000     -17254.6799     42.9419      855.2399      0.0403    2.5133
    3.2100     -17246.1275     42.9433      855.2399      0.2422    2.5133
    3.2200     -17237.5751     42.9447      855.2399      0.0413    2.5133
    3.2300     -17229.0227     42.9462      855.2399      0.2432    2.5133
    3.2400     -17220.4703     42.9476      855.2399      0.0423    2.5133
    3.2500     -17211.9179     42.9490      855.2399      0.2442    2.5133
    3.2600     -17203.3655     42.9504      855.2399      0.0432    2.5133
    3.2700     -17194.8131     42.9519      855.2399      0.2451    2.5133
    3.2800     -17186.2607     42.9533      855.2399      0.0441    2.5133
    3.2900     -17177.7083     42.9548      855.2399      0.2460    2.5133
    3.3000     -17169.1559     42.9562      855.2399      0.0449    2.5133
    3.3100     -17160.6035     42.9577      855.2399      0.2468    2.5133
    3.3200     -17152.0511     42.9592      855.2399      0.0457    2.5133
    3.3300     -17143.4987     42.9606      855.2399      0.2476    2.5133
    3.3400     -17134.9463     42.9621      855.2399      0.0464    2.5133
    3.3500     -17126.3939     42.9636      855.2399      0.2483    2.5133
    3.3600     -17117.8415     42.9650      855.2399      0.0470    2.5133
    3.3700     -17109.2891     42.9665      855.2399      0.2489    2.5133
    3.3800     -17100.7367     42.9680      855.2399      0.0476    2.5133
    3.3900     -17092.1843     42.9695      855.2399      0.2495    2.5133
    3.4000     -17083.6319     42.9710      855.2399      0.0482    2.5133
    3.4100     -17075.0795     42.9725      855.2399      0.2501    2.5133
    3.4200     -17066.5271     42.9740      855.2399      0.0487    2.5133
    3.4300     -17057.9747     42.9755      855.2399      0.2506    2.5133
    3.4400     -17049.4223     42.9770      855.2399      0.0491    2.5133
    3.4500     -17040.8699     42.9785      855.2399      0.2510    2.5133
    3.4600     -17032.3175     42.9800      855.2399      0.0495    2.5133
    3.4700     -17023.7651     42.9815      855.2399      0.2514    2.5133
    3.4800     -17015.2127     42.9830      855.2399      0.0499    2.5133
    3.4900     -17006.6603     42.9845      855.2399      0.2518    2.5133
    3.5000     -16998.1079     42.9860      855.2399      0.0503    2.5133
    3.5100     -16989.5555     42.9875      855.2399      0.2522    2.5133
    3.5200     -16981.0031     42.9890      855.2399      0.0506    2.5133
    3.5300     -16972.4507     42.9905      855.2399      0.2525    2.5133
    3.5400     -16963.8983     42.9921      855.2399      0.0508    2.5133
    3.5500     -16955.3459     42.9936      855.2399      0.2527    2.5133
    3.5600     -16946.7935     42.9951      855.2399      0.0510    2.5133
    3.5700     -16938.2411     42.9966      855.2399      0.2529    2.5133
    3.5800     -16929.6887     42.9981      855.2399      0.0512    2.5133
    3.5900     -16921.1363     42.9997      855.2399      0.2531    2.5133
    3.6000     -16912.5839     43.0012      855.2399      0.0514    2.5133
    3.6100     -16904.0315     43.0027      855.2399      0.2533    2.5133
    3.6200     -16895.4791     43.0042      855.2399      0.0515    2.5133
    3.6300     -16886.9267     43.0057      855.2399      0.2534    2.5133
    3.6400     -16878.3743     43.0073      855.2399      0.0516    2.5133
    3.6500     -16869.8219     43.0088      855.2399      0.2535    2.5133
    3.6600     -16861.2695     43.0103      855.2399      0.0517    2.5133
    3.6700     -16852.7171     43.0119      855.2399      0.2536    2.5133
    3.6800     -16844.1647     43.0134      855.2399      0.0518    2.5133
    3.6900     -16835.6123     43.0149      855.2399      0.2537    2.5133
    3.7000     -16827.0599     43.0164      855.2399      0.0518    2.5133
    3.7100     -16818.5075     43.0180      855.2399      0.2537    2.5133
    3.7200     -16809.9551     43.0195      855.2399      0.0518    2.5133
    3.7300     -16801.4027     43.0210      855.2399      0.2537    2.5133
    3.7400     -16792.8503     43.0225      855.2399      0.0517    2.5133
    3.7500     -16784.2979     43.0241      855.2399      0.2536    2.5133
    3.7600     -16775.7455     43.0256      855.2399      0.0517    2.5133
    3.7700     -16767.1931     43.0271      855.2399      0.2536    2.5133
    3.7800     -16758.6407     43.0287      855.2399      0.0516    2.5133
    3.7900     -16750.0883     43.0302      855.2399      0.2535    2.5133
    3.8000     -16741.5359     43.0317      855.2399      0.0515    2.5133
    3.8100     -16732.9835     43.0332      855.2399      0.2534    2.5133
    3.8200     -16724.4311     43.0348      855.2399      0.0514    2.5133
    3.8300     -16715.8787     43.0363      855.2399      0.2533    2.5133
    3.8400     -16707.3263     43.0378      855.2399      0.0513    2.5133
    3.8500     -16698.7739     43.0393      855.2399      0.2532    2.5133
    3.8600     -16690.2215     43.0408      855.2400      0.0511    2.5133
    3.8700     -16681.6691     43.0424      855.2400      0.2530    2.5133
    3.8800     -16673.1167     43.0439      855.2400      0.0510    2.5133
    3.8900     -16664.5643     43.0454      855.2400      0.2529    2.5133
    3.9000     -16656.0119     43.0469      855.2400      0.0508    2.5133
    3.9100     -16647.4595     43.0484      855.2400      0.2527    2.5133
    3.9200     -16638.9071     43.0500      855.2400      0.0506    2.5133
    3.9300     -16630.3547     43.0515      855.2400      0.2525    2.5133
    3.9400     -16621.8023     43.0530      855.2400      0.0504    2.5133
    3.9500     -16613.2499     43.0545      855.2400      0.2523    2.5133
    3.9600     -16604.6975     43.0560      855.2400      0.0501    2.5133
    3.9700     -16596.1451     43.0575      855.2400      0.2520    2.5133
    3.9800     -16587.5927     43.0590      855.2400      0.0499    2.5133
    3.9900     -16579.0403     43.0605      855.2400      0.2518    2.5133
    4.0000     -16570.4879     43.0620      855.2400      0.0496    2.5133
    4.0100     -16561.9355     43.0635      855.2400      0.2515    2.5133
    4.0200     -16553.3831     43.0651      855.2400      0.0494    2.5133
    4.0300     -16544.8307     43.0666      855.2400      0.2513    2.5133
    4.0400     -16536.2783     43.0681      855.2400      0.0491    2.5133
