========================================================================
  CRUISE-ONLY BATCH RUN #16
========================================================================
  cruise_altitude_m      : 38.36
  cruise_speed_mach      : 2.7853
  cruise_speed_mps       : 947.83
  sea_state              : 0
  radar_altimeter_bias_m : 1.2644
  air_temp_c             : 10.58
  termination            : reached_target
  total_steps            : 2111
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    2.8700     -17270.2603     37.2984      947.8263      0.2100    2.7853
    2.8800     -17260.7820     37.2995      947.8263      0.0108    2.7853
    2.8900     -17251.3037     37.3006      947.8263      0.2127    2.7853
    2.9000     -17241.8255     37.3017      947.8263      0.0133    2.7853
    2.9100     -17232.3472     37.3029      947.8263      0.2152    2.7853
    2.9200     -17222.8689     37.3040      947.8263      0.0157    2.7853
    2.9300     -17213.3907     37.3052      947.8263      0.2176    2.7853
    2.9400     -17203.9124     37.3064      947.8263      0.0181    2.7853
    2.9500     -17194.4341     37.3076      947.8263      0.2200    2.7853
    2.9600     -17184.9559     37.3088      947.8263      0.0203    2.7853
    2.9700     -17175.4776     37.3100      947.8263      0.2222    2.7853
    2.9800     -17165.9994     37.3112      947.8263      0.0224    2.7853
    2.9900     -17156.5211     37.3124      947.8263      0.2243    2.7853
    3.0000     -17147.0428     37.3137      947.8263      0.0244    2.7853
    3.0100     -17137.5646     37.3149      947.8263      0.2263    2.7853
    3.0200     -17128.0863     37.3162      947.8263      0.0263    2.7853
    3.0300     -17118.6080     37.3175      947.8263      0.2282    2.7853
    3.0400     -17109.1298     37.3187      947.8263      0.0281    2.7853
    3.0500     -17099.6515     37.3200      947.8263      0.2300    2.7853
    3.0600     -17090.1733     37.3213      947.8263      0.0298    2.7853
    3.0700     -17080.6950     37.3226      947.8263      0.2317    2.7853
    3.0800     -17071.2167     37.3240      947.8263      0.0315    2.7853
    3.0900     -17061.7385     37.3253      947.8263      0.2334    2.7853
    3.1000     -17052.2602     37.3266      947.8263      0.0330    2.7853
    3.1100     -17042.7819     37.3280      947.8263      0.2349    2.7853
    3.1200     -17033.3037     37.3293      947.8263      0.0345    2.7853
    3.1300     -17023.8254     37.3307      947.8263      0.2364    2.7853
    3.1400     -17014.3472     37.3320      947.8263      0.0359    2.7853
    3.1500     -17004.8689     37.3334      947.8263      0.2378    2.7853
    3.1600     -16995.3906     37.3348      947.8263      0.0372    2.7853
    3.1700     -16985.9124     37.3361      947.8263      0.2391    2.7853
    3.1800     -16976.4341     37.3375      947.8263      0.0384    2.7853
    3.1900     -16966.9558     37.3389      947.8263      0.2403    2.7853
    3.2000     -16957.4776     37.3403      947.8263      0.0396    2.7853
    3.2100     -16947.9993     37.3417      947.8263      0.2415    2.7853
    3.2200     -16938.5210     37.3431      947.8263      0.0407    2.7853
    3.2300     -16929.0428     37.3445      947.8263      0.2426    2.7853
    3.2400     -16919.5645     37.3460      947.8263      0.0417    2.7853
    3.2500     -16910.0863     37.3474      947.8263      0.2436    2.7853
    3.2600     -16900.6080     37.3488      947.8263      0.0427    2.7853
    3.2700     -16891.1297     37.3503      947.8263      0.2446    2.7853
    3.2800     -16881.6515     37.3517      947.8263      0.0436    2.7853
    3.2900     -16872.1732     37.3531      947.8263      0.2455    2.7853
    3.3000     -16862.6949     37.3546      947.8263      0.0444    2.7853
    3.3100     -16853.2167     37.3561      947.8263      0.2463    2.7853
    3.3200     -16843.7384     37.3575      947.8263      0.0452    2.7853
    3.3300     -16834.2602     37.3590      947.8263      0.2471    2.7853
    3.3400     -16824.7819     37.3604      947.8263      0.0459    2.7853
    3.3500     -16815.3036     37.3619      947.8263      0.2478    2.7853
    3.3600     -16805.8254     37.3634      947.8263      0.0466    2.7853
    3.3700     -16796.3471     37.3649      947.8263      0.2485    2.7853
    3.3800     -16786.8688     37.3663      947.8263      0.0472    2.7853
    3.3900     -16777.3906     37.3678      947.8263      0.2491    2.7853
    3.4000     -16767.9123     37.3693      947.8263      0.0478    2.7853
    3.4100     -16758.4340     37.3708      947.8263      0.2497    2.7853
    3.4200     -16748.9558     37.3723      947.8263      0.0483    2.7853
    3.4300     -16739.4775     37.3738      947.8263      0.2502    2.7853
    3.4400     -16729.9993     37.3753      947.8263      0.0488    2.7853
    3.4500     -16720.5210     37.3768      947.8263      0.2507    2.7853
    3.4600     -16711.0427     37.3783      947.8263      0.0493    2.7853
    3.4700     -16701.5645     37.3798      947.8263      0.2512    2.7853
    3.4800     -16692.0862     37.3813      947.8263      0.0497    2.7853
    3.4900     -16682.6079     37.3828      947.8263      0.2516    2.7853
    3.5000     -16673.1297     37.3843      947.8263      0.0500    2.7853
    3.5100     -16663.6514     37.3858      947.8263      0.2519    2.7853
    3.5200     -16654.1732     37.3873      947.8263      0.0504    2.7853
    3.5300     -16644.6949     37.3888      947.8263      0.2523    2.7853
    3.5400     -16635.2166     37.3903      947.8263      0.0506    2.7853
    3.5500     -16625.7384     37.3918      947.8263      0.2525    2.7853
    3.5600     -16616.2601     37.3934      947.8263      0.0509    2.7853
    3.5700     -16606.7818     37.3949      947.8263      0.2528    2.7853
    3.5800     -16597.3036     37.3964      947.8263      0.0511    2.7853
    3.5900     -16587.8253     37.3979      947.8263      0.2530    2.7853
    3.6000     -16578.3470     37.3994      947.8263      0.0513    2.7853
    3.6100     -16568.8688     37.4010      947.8263      0.2532    2.7853
    3.6200     -16559.3905     37.4025      947.8263      0.0514    2.7853
    3.6300     -16549.9123     37.4040      947.8263      0.2533    2.7853
    3.6400     -16540.4340     37.4055      947.8263      0.0515    2.7853
    3.6500     -16530.9557     37.4071      947.8263      0.2534    2.7853
    3.6600     -16521.4775     37.4086      947.8263      0.0516    2.7853
    3.6700     -16511.9992     37.4101      947.8263      0.2535    2.7853
    3.6800     -16502.5209     37.4116      947.8263      0.0517    2.7853
    3.6900     -16493.0427     37.4132      947.8263      0.2536    2.7853
    3.7000     -16483.5644     37.4147      947.8263      0.0517    2.7853
    3.7100     -16474.0862     37.4162      947.8263      0.2536    2.7853
    3.7200     -16464.6079     37.4177      947.8263      0.0517    2.7853
    3.7300     -16455.1296     37.4193      947.8263      0.2536    2.7853
    3.7400     -16445.6514     37.4208      947.8263      0.0517    2.7853
    3.7500     -16436.1731     37.4223      947.8263      0.2536    2.7853
    3.7600     -16426.6948     37.4239      947.8263      0.0517    2.7853
    3.7700     -16417.2166     37.4254      947.8263      0.2536    2.7853
    3.7800     -16407.7383     37.4269      947.8263      0.0516    2.7853
    3.7900     -16398.2600     37.4284      947.8263      0.2535    2.7853
    3.8000     -16388.7818     37.4300      947.8263      0.0515    2.7853
    3.8100     -16379.3035     37.4315      947.8263      0.2534    2.7853
    3.8200     -16369.8253     37.4330      947.8263      0.0514    2.7853
    3.8300     -16360.3470     37.4345      947.8263      0.2533    2.7853
    3.8400     -16350.8687     37.4361      947.8263      0.0513    2.7853
    3.8500     -16341.3905     37.4376      947.8263      0.2532    2.7853
    3.8600     -16331.9122     37.4391      947.8263      0.0512    2.7853
    3.8700     -16322.4339     37.4406      947.8263      0.2531    2.7853
    3.8800     -16312.9557     37.4421      947.8263      0.0510    2.7853
    3.8900     -16303.4774     37.4437      947.8263      0.2529    2.7853
    3.9000     -16293.9992     37.4452      947.8263      0.0508    2.7853
    3.9100     -16284.5209     37.4467      947.8263      0.2527    2.7853
    3.9200     -16275.0426     37.4482      947.8263      0.0506    2.7853
    3.9300     -16265.5644     37.4497      947.8263      0.2525    2.7853
    3.9400     -16256.0861     37.4512      947.8263      0.0504    2.7853
    3.9500     -16246.6078     37.4528      947.8263      0.2523    2.7853
    3.9600     -16237.1296     37.4543      947.8263      0.0502    2.7853
    3.9700     -16227.6513     37.4558      947.8263      0.2521    2.7853
    3.9800     -16218.1730     37.4573      947.8263      0.0500    2.7853
    3.9900     -16208.6948     37.4588      947.8263      0.2519    2.7853
    4.0000     -16199.2165     37.4603      947.8263      0.0497    2.7853
    4.0100     -16189.7383     37.4618      947.8263      0.2516    2.7853
    4.0200     -16180.2600     37.4633      947.8263      0.0495    2.7853
    4.0300     -16170.7817     37.4648      947.8263      0.2514    2.7853
    4.0400     -16161.3035     37.4663      947.8263      0.0492    2.7853
