========================================================================
  CRUISE-ONLY BATCH RUN #09
========================================================================
  cruise_altitude_m      : 35.58
  cruise_speed_mach      : 1.8250
  cruise_speed_mps       : 621.01
  sea_state              : 4
  radar_altimeter_bias_m : -1.7511
  air_temp_c             : 44.83
  termination            : reached_target
  total_steps            : 3221
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    1.8700     -18832.4939     34.3242      621.0139      0.1328    1.8250
    1.8800     -18826.2837     34.3265      621.0139      0.3347    1.8250
    1.8900     -18820.0736     34.3288      621.0139      0.1315    1.8250
    1.9000     -18813.8635     34.3312      621.0139      0.3334    1.8250
    1.9100     -18807.6533     34.3335      621.0139      0.1302    1.8250
    1.9200     -18801.4432     34.3358      621.0139      0.3321    1.8250
    1.9300     -18795.2331     34.3381      621.0139      0.1289    1.8250
    1.9400     -18789.0229     34.3404      621.0139      0.3308    1.8250
    1.9500     -18782.8128     34.3427      621.0139      0.1276    1.8250
    1.9600     -18776.6026     34.3450      621.0139      0.3295    1.8250
    1.9700     -18770.3925     34.3473      621.0139      0.1264    1.8250
    1.9800     -18764.1824     34.3495      621.0139      0.3283    1.8250
    1.9900     -18757.9722     34.3518      621.0139      0.1251    1.8250
    2.0000     -18751.7621     34.3541      621.0139      0.3270    1.8250
    2.0100     -18745.5519     34.3563      621.0139      0.1239    1.8250
    2.0200     -18739.3418     34.3586      621.0139      0.3258    1.8250
    2.0300     -18733.1317     34.3608      621.0139      0.1227    1.8250
    2.0400     -18726.9215     34.3630      621.0139      0.3246    1.8250
    2.0500     -18720.7114     34.3653      621.0139      0.1214    1.8250
    2.0600     -18714.5012     34.3675      621.0139      0.3233    1.8250
    2.0700     -18708.2911     34.3697      621.0139      0.1202    1.8250
    2.0800     -18702.0810     34.3719      621.0139      0.3221    1.8250
    2.0900     -18695.8708     34.3741      621.0139      0.1191    1.8250
    2.1000     -18689.6607     34.3763      621.0139      0.3210    1.8250
    2.1100     -18683.4506     34.3785      621.0139      0.1179    1.8250
    2.1200     -18677.2404     34.3807      621.0139      0.3198    1.8250
    2.1300     -18671.0303     34.3829      621.0139      0.1167    1.8250
    2.1400     -18664.8201     34.3851      621.0139      0.3186    1.8250
    2.1500     -18658.6100     34.3872      621.0139      0.1156    1.8250
    2.1600     -18652.3999     34.3894      621.0139      0.3175    1.8250
    2.1700     -18646.1897     34.3916      621.0139      0.1144    1.8250
