========================================================================
  CRUISE-ONLY BATCH RUN #19
========================================================================
  cruise_altitude_m      : 37.85
  cruise_speed_mach      : 1.8217
  cruise_speed_mps       : 619.92
  sea_state              : 3
  radar_altimeter_bias_m : -0.1557
  air_temp_c             : -1.61
  termination            : reached_target
  total_steps            : 3227
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    1.7700     -18896.5411     36.7233      619.9207     -0.1982    1.8217
    1.7800     -18890.3419     36.7223      619.9207      0.0037    1.8217
    1.7900     -18884.1427     36.7214      619.9207     -0.1891    1.8217
    1.8000     -18877.9435     36.7205      619.9207      0.0128    1.8217
    1.8100     -18871.7443     36.7197      619.9207     -0.1802    1.8217
    1.8200     -18865.5451     36.7189      619.9207      0.0217    1.8217
    1.8300     -18859.3459     36.7181      619.9207     -0.1716    1.8217
    1.8400     -18853.1467     36.7174      619.9207      0.0303    1.8217
    1.8500     -18846.9475     36.7167      619.9207     -0.1632    1.8217
    1.8600     -18840.7482     36.7161      619.9207      0.0387    1.8217
    1.8700     -18834.5490     36.7155      619.9207     -0.1550    1.8217
    1.8800     -18828.3498     36.7150      619.9207      0.0469    1.8217
    1.8900     -18822.1506     36.7145      619.9207     -0.1470    1.8217
    1.9000     -18815.9514     36.7140      619.9207      0.0549    1.8217
    1.9100     -18809.7522     36.7136      619.9207     -0.1393    1.8217
    1.9200     -18803.5530     36.7132      619.9207      0.0626    1.8217
    1.9300     -18797.3538     36.7129      619.9207     -0.1318    1.8217
    1.9400     -18791.1546     36.7126      619.9207      0.0701    1.8217
    1.9500     -18784.9554     36.7123      619.9207     -0.1245    1.8217
    1.9600     -18778.7562     36.7121      619.9207      0.0774    1.8217
    1.9700     -18772.5570     36.7119      619.9207     -0.1174    1.8217
    1.9800     -18766.3578     36.7117      619.9207      0.0845    1.8217
    1.9900     -18760.1586     36.7116      619.9207     -0.1105    1.8217
    2.0000     -18753.9593     36.7115      619.9207      0.0914    1.8217
    2.0100     -18747.7601     36.7114      619.9207     -0.1039    1.8217
    2.0200     -18741.5609     36.7114      619.9207      0.0980    1.8217
    2.0300     -18735.3617     36.7114      619.9207     -0.0974    1.8217
    2.0400     -18729.1625     36.7114      619.9207      0.1045    1.8217
    2.0500     -18722.9633     36.7115      619.9207     -0.0911    1.8217
    2.0600     -18716.7641     36.7116      619.9207      0.1108    1.8217
    2.0700     -18710.5649     36.7117      619.9207     -0.0850    1.8217
    2.0800     -18704.3657     36.7119      619.9207      0.1169    1.8217
    2.0900     -18698.1665     36.7121      619.9207     -0.0791    1.8217
    2.1000     -18691.9673     36.7123      619.9207      0.1228    1.8217
    2.1100     -18685.7681     36.7125      619.9207     -0.0734    1.8217
    2.1200     -18679.5689     36.7128      619.9207      0.1285    1.8217
    2.1300     -18673.3697     36.7131      619.9207     -0.0679    1.8217
    2.1400     -18667.1704     36.7134      619.9207      0.1340    1.8217
    2.1500     -18660.9712     36.7138      619.9207     -0.0625    1.8217
    2.1600     -18654.7720     36.7142      619.9207      0.1394    1.8217
    2.1700     -18648.5728     36.7146      619.9207     -0.0574    1.8217
    2.1800     -18642.3736     36.7150      619.9207      0.1445    1.8217
    2.1900     -18636.1744     36.7155      619.9207     -0.0524    1.8217
    2.2000     -18629.9752     36.7160      619.9207      0.1495    1.8217
    2.2100     -18623.7760     36.7165      619.9207     -0.0475    1.8217
    2.2200     -18617.5768     36.7170      619.9207      0.1544    1.8217
    2.2300     -18611.3776     36.7176      619.9207     -0.0428    1.8217
    2.2400     -18605.1784     36.7182      619.9207      0.1591    1.8217
    2.2500     -18598.9792     36.7188      619.9207     -0.0383    1.8217
    2.2600     -18592.7800     36.7194      619.9207      0.1636    1.8217
    2.2700     -18586.5808     36.7200      619.9207     -0.0340    1.8217
    2.2800     -18580.3815     36.7207      619.9207      0.1679    1.8217
    2.2900     -18574.1823     36.7214      619.9207     -0.0297    1.8217
    2.3000     -18567.9831     36.7221      619.9207      0.1722    1.8217
    2.3100     -18561.7839     36.7228      619.9207     -0.0257    1.8217
    2.3200     -18555.5847     36.7236      619.9207      0.1762    1.8217
    2.3300     -18549.3855     36.7244      619.9207     -0.0218    1.8217
    2.3400     -18543.1863     36.7252      619.9207      0.1801    1.8217
    2.3500     -18536.9871     36.7260      619.9207     -0.0180    1.8217
    2.3600     -18530.7879     36.7268      619.9207      0.1839    1.8217
    2.3700     -18524.5887     36.7276      619.9207     -0.0143    1.8217
    2.3800     -18518.3895     36.7285      619.9207      0.1876    1.8217
    2.3900     -18512.1903     36.7294      619.9207     -0.0108    1.8217
    2.4000     -18505.9911     36.7303      619.9207      0.1911    1.8217
    2.4100     -18499.7919     36.7312      619.9207     -0.0075    1.8217
    2.4200     -18493.5926     36.7321      619.9207      0.1944    1.8217
    2.4300     -18487.3934     36.7331      619.9207     -0.0042    1.8217
    2.4400     -18481.1942     36.7341      619.9207      0.1977    1.8217
    2.4500     -18474.9950     36.7350      619.9207     -0.0011    1.8217
    2.4600     -18468.7958     36.7360      619.9207      0.2008    1.8217
    2.4700     -18462.5966     36.7371      619.9207      0.0019    1.8217
    2.4800     -18456.3974     36.7381      619.9207      0.2038    1.8217
    2.4900     -18450.1982     36.7391      619.9207      0.0048    1.8217
    2.5000     -18443.9990     36.7402      619.9207      0.2067    1.8217
    2.5100     -18437.7998     36.7413      619.9207      0.0076    1.8217
    2.5200     -18431.6006     36.7423      619.9207      0.2095    1.8217
    2.5300     -18425.4014     36.7434      619.9207      0.0102    1.8217
    2.5400     -18419.2022     36.7446      619.9207      0.2121    1.8217
    2.5500     -18413.0030     36.7457      619.9207      0.0128    1.8217
    2.5600     -18406.8037     36.7468      619.9207      0.2147    1.8217
    2.5700     -18400.6045     36.7480      619.9207      0.0153    1.8217
    2.5800     -18394.4053     36.7491      619.9207      0.2172    1.8217
    2.5900     -18388.2061     36.7503      619.9207      0.0176    1.8217
    2.6000     -18382.0069     36.7515      619.9207      0.2195    1.8217
    2.6100     -18375.8077     36.7527      619.9207      0.0198    1.8217
    2.6200     -18369.6085     36.7539      619.9207      0.2217    1.8217
    2.6300     -18363.4093     36.7551      619.9207      0.0220    1.8217
    2.6400     -18357.2101     36.7563      619.9207      0.2239    1.8217
    2.6500     -18351.0109     36.7576      619.9207      0.0241    1.8217
    2.6600     -18344.8117     36.7588      619.9207      0.2260    1.8217
    2.6700     -18338.6125     36.7601      619.9207      0.0260    1.8217
    2.6800     -18332.4133     36.7614      619.9207      0.2279    1.8217
    2.6900     -18326.2141     36.7626      619.9207      0.0279    1.8217
    2.7000     -18320.0148     36.7639      619.9207      0.2298    1.8217
    2.7100     -18313.8156     36.7652      619.9207      0.0297    1.8217
    2.7200     -18307.6164     36.7665      619.9207      0.2316    1.8217
    2.7300     -18301.4172     36.7678      619.9207      0.0314    1.8217
    2.7400     -18295.2180     36.7692      619.9207      0.2333    1.8217
    2.7500     -18289.0188     36.7705      619.9207      0.0330    1.8217
    2.7600     -18282.8196     36.7718      619.9207      0.2349    1.8217
    2.7700     -18276.6204     36.7732      619.9207      0.0346    1.8217
    2.7800     -18270.4212     36.7745      619.9207      0.2365    1.8217
    2.7900     -18264.2220     36.7759      619.9207      0.0361    1.8217
    2.8000     -18258.0228     36.7773      619.9207      0.2380    1.8217
    2.8100     -18251.8236     36.7787      619.9207      0.0375    1.8217
    2.8200     -18245.6244     36.7800      619.9207      0.2394    1.8217
    2.8300     -18239.4252     36.7814      619.9207      0.0388    1.8217
    2.8400     -18233.2260     36.7828      619.9207      0.2407    1.8217
    2.8500     -18227.0267     36.7842      619.9207      0.0401    1.8217
    2.8600     -18220.8275     36.7856      619.9207      0.2420    1.8217
    2.8700     -18214.6283     36.7871      619.9207      0.0413    1.8217
    2.8800     -18208.4291     36.7885      619.9207      0.2432    1.8217
    2.8900     -18202.2299     36.7899      619.9207      0.0424    1.8217
    2.9000     -18196.0307     36.7913      619.9207      0.2443    1.8217
    2.9100     -18189.8315     36.7928      619.9207      0.0435    1.8217
    2.9200     -18183.6323     36.7942      619.9207      0.2454    1.8217
    2.9300     -18177.4331     36.7957      619.9207      0.0445    1.8217
    2.9400     -18171.2339     36.7971      619.9207      0.2464    1.8217
    2.9500     -18165.0347     36.7986      619.9207      0.0454    1.8217
    2.9600     -18158.8355     36.8001      619.9207      0.2473    1.8217
    2.9700     -18152.6363     36.8015      619.9207      0.0463    1.8217
    2.9800     -18146.4370     36.8030      619.9207      0.2482    1.8217
    2.9900     -18140.2378     36.8045      619.9207      0.0472    1.8217
    3.0000     -18134.0386     36.8060      619.9207      0.2491    1.8217
    3.0100     -18127.8394     36.8074      619.9207      0.0480    1.8217
    3.0200     -18121.6402     36.8089      619.9207      0.2499    1.8217
    3.0300     -18115.4410     36.8104      619.9207      0.0487    1.8217
    3.0400     -18109.2418     36.8119      619.9207      0.2506    1.8217
    3.0500     -18103.0426     36.8134      619.9207      0.0494    1.8217
    3.0600     -18096.8434     36.8149      619.9207      0.2513    1.8217
    3.0700     -18090.6442     36.8164      619.9207      0.0500    1.8217
    3.0800     -18084.4450     36.8179      619.9207      0.2519    1.8217
    3.0900     -18078.2458     36.8195      619.9207      0.0506    1.8217
    3.1000     -18072.0466     36.8210      619.9207      0.2525    1.8217
    3.1100     -18065.8474     36.8225      619.9207      0.0512    1.8217
    3.1200     -18059.6481     36.8240      619.9207      0.2531    1.8217
    3.1300     -18053.4489     36.8255      619.9207      0.0517    1.8217
    3.1400     -18047.2497     36.8271      619.9207      0.2536    1.8217
    3.1500     -18041.0505     36.8286      619.9207      0.0522    1.8217
    3.1600     -18034.8513     36.8301      619.9207      0.2541    1.8217
    3.1700     -18028.6521     36.8317      619.9207      0.0526    1.8217
    3.1800     -18022.4529     36.8332      619.9207      0.2545    1.8217
    3.1900     -18016.2537     36.8347      619.9207      0.0530    1.8217
    3.2000     -18010.0545     36.8363      619.9207      0.2549    1.8217
    3.2100     -18003.8553     36.8378      619.9207      0.0533    1.8217
    3.2200     -17997.6561     36.8393      619.9207      0.2552    1.8217
    3.2300     -17991.4569     36.8409      619.9207      0.0536    1.8217
    3.2400     -17985.2577     36.8424      619.9207      0.2555    1.8217
    3.2500     -17979.0585     36.8440      619.9207      0.0539    1.8217
    3.2600     -17972.8592     36.8455      619.9207      0.2558    1.8217
    3.2700     -17966.6600     36.8471      619.9207      0.0542    1.8217
    3.2800     -17960.4608     36.8486      619.9207      0.2561    1.8217
    3.2900     -17954.2616     36.8502      619.9207      0.0544    1.8217
    3.3000     -17948.0624     36.8517      619.9207      0.2563    1.8217
    3.3100     -17941.8632     36.8533      619.9207      0.0546    1.8217
    3.3200     -17935.6640     36.8549      619.9207      0.2565    1.8217
    3.3300     -17929.4648     36.8564      619.9207      0.0547    1.8217
    3.3400     -17923.2656     36.8580      619.9207      0.2566    1.8217
    3.3500     -17917.0664     36.8595      619.9207      0.0549    1.8217
    3.3600     -17910.8672     36.8611      619.9207      0.2568    1.8217
    3.3700     -17904.6680     36.8626      619.9207      0.0550    1.8217
    3.3800     -17898.4688     36.8642      619.9207      0.2569    1.8217
    3.3900     -17892.2696     36.8658      619.9207      0.0550    1.8217
    3.4000     -17886.0703     36.8673      619.9207      0.2569    1.8217
    3.4100     -17879.8711     36.8689      619.9207      0.0551    1.8217
    3.4200     -17873.6719     36.8704      619.9207      0.2570    1.8217
    3.4300     -17867.4727     36.8720      619.9207      0.0551    1.8217
    3.4400     -17861.2735     36.8736      619.9207      0.2570    1.8217
    3.4500     -17855.0743     36.8751      619.9207      0.0551    1.8217
    3.4600     -17848.8751     36.8767      619.9207      0.2570    1.8217
    3.4700     -17842.6759     36.8782      619.9207      0.0551    1.8217
    3.4800     -17836.4767     36.8798      619.9207      0.2570    1.8217
    3.4900     -17830.2775     36.8814      619.9207      0.0550    1.8217
    3.5000     -17824.0783     36.8829      619.9207      0.2569    1.8217
    3.5100     -17817.8791     36.8845      619.9207      0.0550    1.8217
    3.5200     -17811.6799     36.8860      619.9207      0.2569    1.8217
    3.5300     -17805.4807     36.8876      619.9207      0.0549    1.8217
    3.5400     -17799.2814     36.8892      619.9207      0.2568    1.8217
    3.5500     -17793.0822     36.8907      619.9207      0.0548    1.8217
    3.5600     -17786.8830     36.8923      619.9207      0.2567    1.8217
    3.5700     -17780.6838     36.8938      619.9207      0.0547    1.8217
    3.5800     -17774.4846     36.8954      619.9207      0.2566    1.8217
    3.5900     -17768.2854     36.8969      619.9207      0.0545    1.8217
    3.6000     -17762.0862     36.8985      619.9207      0.2564    1.8217
    3.6100     -17755.8870     36.9000      619.9207      0.0544    1.8217
    3.6200     -17749.6878     36.9016      619.9207      0.2563    1.8217
    3.6300     -17743.4886     36.9032      619.9207      0.0542    1.8217
    3.6400     -17737.2894     36.9047      619.9207      0.2561    1.8217
    3.6500     -17731.0902     36.9063      619.9207      0.0540    1.8217
    3.6600     -17724.8910     36.9078      619.9207      0.2559    1.8217
    3.6700     -17718.6918     36.9094      619.9207      0.0538    1.8217
    3.6800     -17712.4925     36.9109      619.9207      0.2557    1.8217
    3.6900     -17706.2933     36.9125      619.9207      0.0536    1.8217
    3.7000     -17700.0941     36.9140      619.9207      0.2555    1.8217
    3.7100     -17693.8949     36.9155      619.9207      0.0534    1.8217
    3.7200     -17687.6957     36.9171      619.9207      0.2553    1.8217
    3.7300     -17681.4965     36.9186      619.9207      0.0531    1.8217
    3.7400     -17675.2973     36.9202      619.9207      0.2550    1.8217
    3.7500     -17669.0981     36.9217      619.9207      0.0529    1.8217
    3.7600     -17662.8989     36.9232      619.9207      0.2548    1.8217
    3.7700     -17656.6997     36.9248      619.9207      0.0526    1.8217
    3.7800     -17650.5005     36.9263      619.9207      0.2545    1.8217
    3.7900     -17644.3013     36.9279      619.9207      0.0523    1.8217
    3.8000     -17638.1021     36.9294      619.9207      0.2542    1.8217
    3.8100     -17631.9029     36.9309      619.9207      0.0520    1.8217
    3.8200     -17625.7036     36.9324      619.9207      0.2539    1.8217
    3.8300     -17619.5044     36.9340      619.9207      0.0517    1.8217
    3.8400     -17613.3052     36.9355      619.9207      0.2536    1.8217
    3.8500     -17607.1060     36.9370      619.9207      0.0514    1.8217
    3.8600     -17600.9068     36.9385      619.9207      0.2533    1.8217
    3.8700     -17594.7076     36.9401      619.9207      0.0511    1.8217
    3.8800     -17588.5084     36.9416      619.9207      0.2530    1.8217
    3.8900     -17582.3092     36.9431      619.9207      0.0508    1.8217
    3.9000     -17576.1100     36.9446      619.9207      0.2527    1.8217
    3.9100     -17569.9108     36.9461      619.9207      0.0505    1.8217
    3.9200     -17563.7116     36.9477      619.9207      0.2524    1.8217
    3.9300     -17557.5124     36.9492      619.9207      0.0501    1.8217
    3.9400     -17551.3132     36.9507      619.9207      0.2520    1.8217
    3.9500     -17545.1140     36.9522      619.9207      0.0498    1.8217
    3.9600     -17538.9147     36.9537      619.9207      0.2517    1.8217
    3.9700     -17532.7155     36.9552      619.9207      0.0494    1.8217
    3.9800     -17526.5163     36.9567      619.9207      0.2513    1.8217
    3.9900     -17520.3171     36.9582      619.9207      0.0491    1.8217
    4.0000     -17514.1179     36.9597      619.9207      0.2510    1.8217
    4.0100     -17507.9187     36.9612      619.9207      0.0487    1.8217
    4.0200     -17501.7195     36.9627      619.9207      0.2506    1.8217
    4.0300     -17495.5203     36.9642      619.9207      0.0483    1.8217
    4.0400     -17489.3211     36.9657      619.9207      0.2502    1.8217
    4.0500     -17483.1219     36.9672      619.9207      0.0479    1.8217
