========================================================================
  CRUISE-ONLY BATCH RUN #06
========================================================================
  cruise_altitude_m      : 39.87
  cruise_speed_mach      : 2.2309
  cruise_speed_mps       : 759.16
  sea_state              : 7
  radar_altimeter_bias_m : -1.1577
  air_temp_c             : -3.92
  termination            : reached_target
  total_steps            : 2635
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    0.7700     -19407.8558     38.6315      759.1593     -0.2080    2.2309
    0.7800     -19400.2642     38.6304      759.1593     -0.0061    2.2309
    0.7900     -19392.6726     38.6294      759.1593     -0.2030    2.2309
    0.8000     -19385.0810     38.6283      759.1593     -0.0011    2.2309
    0.8100     -19377.4894     38.6273      759.1593     -0.1978    2.2309
    0.8200     -19369.8978     38.6264      759.1593      0.0041    2.2309
    0.8300     -19362.3062     38.6254      759.1593     -0.1926    2.2309
    0.8400     -19354.7146     38.6245      759.1593      0.0093    2.2309
    0.8500     -19347.1230     38.6236      759.1593     -0.1872    2.2309
    0.8600     -19339.5315     38.6228      759.1593      0.0147    2.2309
    0.8700     -19331.9399     38.6219      759.1593     -0.1819    2.2309
    0.8800     -19324.3483     38.6211      759.1593      0.0200    2.2309
    0.8900     -19316.7567     38.6203      759.1593     -0.1764    2.2309
    0.9000     -19309.1651     38.6196      759.1593      0.0255    2.2309
    0.9100     -19301.5735     38.6189      759.1593     -0.1710    2.2309
    0.9200     -19293.9819     38.6182      759.1593      0.0309    2.2309
    0.9300     -19286.3903     38.6175      759.1593     -0.1655    2.2309
    0.9400     -19278.7987     38.6168      759.1593      0.0364    2.2309
    0.9500     -19271.2071     38.6162      759.1593     -0.1600    2.2309
    0.9600     -19263.6155     38.6156      759.1593      0.0419    2.2309
    0.9700     -19256.0239     38.6151      759.1593     -0.1545    2.2309
    0.9800     -19248.4323     38.6145      759.1593      0.0474    2.2309
    0.9900     -19240.8407     38.6140      759.1593     -0.1490    2.2309
    1.0000     -19233.2492     38.6135      759.1593      0.0529    2.2309
    1.0100     -19225.6576     38.6131      759.1593     -0.1435    2.2309
    1.0200     -19218.0660     38.6127      759.1593      0.0584    2.2309
    1.0300     -19210.4744     38.6123      759.1593     -0.1380    2.2309
    1.0400     -19202.8828     38.6119      759.1593      0.0639    2.2309
    1.0500     -19195.2912     38.6116      759.1593     -0.1326    2.2309
    1.0600     -19187.6996     38.6112      759.1593      0.0693    2.2309
    1.0700     -19180.1080     38.6109      759.1593     -0.1272    2.2309
    1.0800     -19172.5164     38.6107      759.1593      0.0747    2.2309
    1.0900     -19164.9248     38.6104      759.1593     -0.1218    2.2309
    1.1000     -19157.3332     38.6102      759.1593      0.0801    2.2309
    1.1100     -19149.7416     38.6101      759.1593     -0.1165    2.2309
    1.1200     -19142.1500     38.6099      759.1593      0.0854    2.2309
    1.1300     -19134.5585     38.6098      759.1593     -0.1113    2.2309
    1.1400     -19126.9669     38.6097      759.1593      0.0906    2.2309
    1.1500     -19119.3753     38.6096      759.1593     -0.1061    2.2309
    1.1600     -19111.7837     38.6095      759.1593      0.0958    2.2309
    1.1700     -19104.1921     38.6095      759.1593     -0.1009    2.2309
    1.1800     -19096.6005     38.6095      759.1593      0.1010    2.2309
    1.1900     -19089.0089     38.6095      759.1593     -0.0958    2.2309
    1.2000     -19081.4173     38.6096      759.1593      0.1061    2.2309
    1.2100     -19073.8257     38.6097      759.1593     -0.0908    2.2309
    1.2200     -19066.2341     38.6098      759.1593      0.1111    2.2309
    1.2300     -19058.6425     38.6099      759.1593     -0.0859    2.2309
    1.2400     -19051.0509     38.6100      759.1593      0.1160    2.2309
    1.2500     -19043.4593     38.6102      759.1593     -0.0810    2.2309
    1.2600     -19035.8678     38.6104      759.1593      0.1209    2.2309
    1.2700     -19028.2762     38.6106      759.1593     -0.0763    2.2309
    1.2800     -19020.6846     38.6109      759.1593      0.1256    2.2309
    1.2900     -19013.0930     38.6112      759.1593     -0.0716    2.2309
    1.3000     -19005.5014     38.6115      759.1593      0.1303    2.2309
    1.3100     -18997.9098     38.6118      759.1593     -0.0669    2.2309
    1.3200     -18990.3182     38.6121      759.1593      0.1350    2.2309
    1.3300     -18982.7266     38.6125      759.1593     -0.0624    2.2309
    1.3400     -18975.1350     38.6129      759.1593      0.1395    2.2309
    1.3500     -18967.5434     38.6133      759.1593     -0.0580    2.2309
    1.3600     -18959.9518     38.6137      759.1593      0.1439    2.2309
    1.3700     -18952.3602     38.6141      759.1593     -0.0536    2.2309
    1.3800     -18944.7686     38.6146      759.1593      0.1483    2.2309
    1.3900     -18937.1770     38.6151      759.1593     -0.0493    2.2309
    1.4000     -18929.5855     38.6156      759.1593      0.1526    2.2309
    1.4100     -18921.9939     38.6162      759.1593     -0.0452    2.2309
    1.4200     -18914.4023     38.6167      759.1593      0.1567    2.2309
    1.4300     -18906.8107     38.6173      759.1593     -0.0411    2.2309
    1.4400     -18899.2191     38.6179      759.1593      0.1608    2.2309
    1.4500     -18891.6275     38.6185      759.1593     -0.0371    2.2309
    1.4600     -18884.0359     38.6192      759.1593      0.1648    2.2309
    1.4700     -18876.4443     38.6198      759.1593     -0.0332    2.2309
    1.4800     -18868.8527     38.6205      759.1593      0.1687    2.2309
    1.4900     -18861.2611     38.6212      759.1593     -0.0293    2.2309
    1.5000     -18853.6695     38.6219      759.1593      0.1726    2.2309
    1.5100     -18846.0779     38.6226      759.1593     -0.0256    2.2309
    1.5200     -18838.4863     38.6234      759.1593      0.1763    2.2309
    1.5300     -18830.8948     38.6242      759.1593     -0.0220    2.2309
    1.5400     -18823.3032     38.6250      759.1593      0.1799    2.2309
    1.5500     -18815.7116     38.6258      759.1593     -0.0184    2.2309
    1.5600     -18808.1200     38.6266      759.1593      0.1835    2.2309
    1.5700     -18800.5284     38.6274      759.1593     -0.0150    2.2309
    1.5800     -18792.9368     38.6283      759.1593      0.1869    2.2309
    1.5900     -18785.3452     38.6292      759.1593     -0.0116    2.2309
    1.6000     -18777.7536     38.6301      759.1593      0.1903    2.2309
    1.6100     -18770.1620     38.6310      759.1593     -0.0084    2.2309
    1.6200     -18762.5704     38.6319      759.1593      0.1935    2.2309
    1.6300     -18754.9788     38.6328      759.1593     -0.0052    2.2309
    1.6400     -18747.3872     38.6338      759.1593      0.1967    2.2309
    1.6500     -18739.7956     38.6348      759.1593     -0.0021    2.2309
    1.6600     -18732.2040     38.6358      759.1593      0.1998    2.2309
    1.6700     -18724.6125     38.6368      759.1593      0.0009    2.2309
    1.6800     -18717.0209     38.6378      759.1593      0.2028    2.2309
    1.6900     -18709.4293     38.6388      759.1593      0.0039    2.2309
    1.7000     -18701.8377     38.6399      759.1593      0.2058    2.2309
    1.7100     -18694.2461     38.6409      759.1593      0.0067    2.2309
    1.7200     -18686.6545     38.6420      759.1593      0.2086    2.2309
    1.7300     -18679.0629     38.6431      759.1593      0.0094    2.2309
    1.7400     -18671.4713     38.6442      759.1593      0.2113    2.2309
    1.7500     -18663.8797     38.6453      759.1593      0.0121    2.2309
    1.7600     -18656.2881     38.6464      759.1593      0.2140    2.2309
    1.7700     -18648.6965     38.6476      759.1593      0.0147    2.2309
    1.7800     -18641.1049     38.6487      759.1593      0.2166    2.2309
    1.7900     -18633.5133     38.6499      759.1593      0.0172    2.2309
    1.8000     -18625.9218     38.6511      759.1593      0.2191    2.2309
    1.8100     -18618.3302     38.6523      759.1593      0.0196    2.2309
    1.8200     -18610.7386     38.6535      759.1593      0.2215    2.2309
    1.8300     -18603.1470     38.6547      759.1593      0.0220    2.2309
    1.8400     -18595.5554     38.6559      759.1593      0.2239    2.2309
