========================================================================
  CRUISE-ONLY BATCH RUN #12
========================================================================
  cruise_altitude_m      : 6.18
  cruise_speed_mach      : 2.9812
  cruise_speed_mps       : 1014.48
  sea_state              : 6
  radar_altimeter_bias_m : -1.3893
  air_temp_c             : 38.83
  termination            : reached_target
  total_steps            : 1972
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    0.5700     -19411.6003      4.8079     1014.4823     -0.0744    2.9812
    0.5800     -19401.4555      4.8082     1014.4823      0.1275    2.9812
    0.5900     -19391.3106      4.8084     1014.4823     -0.0721    2.9812
    0.6000     -19381.1658      4.8087     1014.4823      0.1298    2.9812
    0.6100     -19371.0210      4.8090     1014.4823     -0.0697    2.9812
    0.6200     -19360.8762      4.8093     1014.4823      0.1322    2.9812
    0.6300     -19350.7313      4.8097     1014.4823     -0.0671    2.9812
    0.6400     -19340.5865      4.8100     1014.4823      0.1348    2.9812
    0.6500     -19330.4417      4.8103     1014.4823     -0.0645    2.9812
    0.6600     -19320.2969      4.8107     1014.4823      0.1374    2.9812
    0.6700     -19310.1521      4.8111     1014.4823     -0.0618    2.9812
    0.6800     -19300.0072      4.8115     1014.4823      0.1401    2.9812
    0.6900     -19289.8624      4.8119     1014.4823     -0.0590    2.9812
    0.7000     -19279.7176      4.8123     1014.4823      0.1429    2.9812
    0.7100     -19269.5728      4.8127     1014.4823     -0.0562    2.9812
    0.7200     -19259.4279      4.8132     1014.4823      0.1457    2.9812
    0.7300     -19249.2831      4.8136     1014.4823     -0.0533    2.9812
    0.7400     -19239.1383      4.8141     1014.4823      0.1486    2.9812
    0.7500     -19228.9935      4.8146     1014.4823     -0.0504    2.9812
    0.7600     -19218.8486      4.8151     1014.4823      0.1515    2.9812
    0.7700     -19208.7038      4.8156     1014.4823     -0.0474    2.9812
    0.7800     -19198.5590      4.8162     1014.4823      0.1545    2.9812
    0.7900     -19188.4142      4.8167     1014.4823     -0.0445    2.9812
    0.8000     -19178.2694      4.8173     1014.4823      0.1574    2.9812
    0.8100     -19168.1245      4.8179     1014.4823     -0.0414    2.9812
    0.8200     -19157.9797      4.8185     1014.4823      0.1605    2.9812
    0.8300     -19147.8349      4.8191     1014.4823     -0.0384    2.9812
    0.8400     -19137.6901      4.8197     1014.4823      0.1635    2.9812
    0.8500     -19127.5452      4.8203     1014.4823     -0.0354    2.9812
    0.8600     -19117.4004      4.8210     1014.4823      0.1665    2.9812
    0.8700     -19107.2556      4.8217     1014.4823     -0.0324    2.9812
    0.8800     -19097.1108      4.8224     1014.4823      0.1695    2.9812
    0.8900     -19086.9659      4.8231     1014.4823     -0.0293    2.9812
    0.9000     -19076.8211      4.8238     1014.4823      0.1726    2.9812
    0.9100     -19066.6763      4.8245     1014.4823     -0.0263    2.9812
    0.9200     -19056.5315      4.8253     1014.4823      0.1756    2.9812
    0.9300     -19046.3867      4.8260     1014.4823     -0.0233    2.9812
    0.9400     -19036.2418      4.8268     1014.4823      0.1786    2.9812
    0.9500     -19026.0970      4.8276     1014.4823     -0.0203    2.9812
    0.9600     -19015.9522      4.8284     1014.4823      0.1816    2.9812
    0.9700     -19005.8074      4.8292     1014.4823     -0.0174    2.9812
    0.9800     -18995.6625      4.8300     1014.4823      0.1845    2.9812
    0.9900     -18985.5177      4.8309     1014.4823     -0.0144    2.9812
    1.0000     -18975.3729      4.8318     1014.4823      0.1875    2.9812
    1.0100     -18965.2281      4.8326     1014.4823     -0.0115    2.9812
    1.0200     -18955.0833      4.8335     1014.4823      0.1904    2.9812
    1.0300     -18944.9384      4.8344     1014.4823     -0.0086    2.9812
    1.0400     -18934.7936      4.8354     1014.4823      0.1933    2.9812
    1.0500     -18924.6488      4.8363     1014.4823     -0.0058    2.9812
    1.0600     -18914.5040      4.8373     1014.4823      0.1961    2.9812
    1.0700     -18904.3591      4.8382     1014.4823     -0.0030    2.9812
    1.0800     -18894.2143      4.8392     1014.4823      0.1989    2.9812
    1.0900     -18884.0695      4.8402     1014.4823     -0.0002    2.9812
    1.1000     -18873.9247      4.8412     1014.4823      0.2017    2.9812
    1.1100     -18863.7798      4.8422     1014.4823      0.0025    2.9812
    1.1200     -18853.6350      4.8433     1014.4823      0.2044    2.9812
    1.1300     -18843.4902      4.8443     1014.4823      0.0052    2.9812
    1.1400     -18833.3454      4.8454     1014.4823      0.2071    2.9812
    1.1500     -18823.2006      4.8464     1014.4823      0.0078    2.9812
    1.1600     -18813.0557      4.8475     1014.4823      0.2097    2.9812
    1.1700     -18802.9109      4.8486     1014.4823      0.0104    2.9812
    1.1800     -18792.7661      4.8497     1014.4823      0.2123    2.9812
    1.1900     -18782.6213      4.8509     1014.4823      0.0129    2.9812
    1.2000     -18772.4764      4.8520     1014.4823      0.2148    2.9812
    1.2100     -18762.3316      4.8532     1014.4823      0.0154    2.9812
    1.2200     -18752.1868      4.8543     1014.4823      0.2173    2.9812
    1.2300     -18742.0420      4.8555     1014.4823      0.0178    2.9812
    1.2400     -18731.8972      4.8567     1014.4823      0.2197    2.9812
    1.2500     -18721.7523      4.8579     1014.4823      0.0202    2.9812
    1.2600     -18711.6075      4.8591     1014.4823      0.2221    2.9812
    1.2700     -18701.4627      4.8603     1014.4823      0.0226    2.9812
    1.2800     -18691.3179      4.8616     1014.4823      0.2245    2.9812
    1.2900     -18681.1730      4.8628     1014.4823      0.0248    2.9812
    1.3000     -18671.0282      4.8641     1014.4823      0.2267    2.9812
    1.3100     -18660.8834      4.8653     1014.4823      0.0271    2.9812
    1.3200     -18650.7386      4.8666     1014.4823      0.2290    2.9812
    1.3300     -18640.5937      4.8679     1014.4823      0.0292    2.9812
    1.3400     -18630.4489      4.8692     1014.4823      0.2311    2.9812
    1.3500     -18620.3041      4.8705     1014.4823      0.0313    2.9812
    1.3600     -18610.1593      4.8718     1014.4823      0.2332    2.9812
    1.3700     -18600.0145      4.8732     1014.4823      0.0334    2.9812
    1.3800     -18589.8696      4.8745     1014.4823      0.2353    2.9812
    1.3900     -18579.7248      4.8759     1014.4823      0.0354    2.9812
    1.4000     -18569.5800      4.8772     1014.4823      0.2373    2.9812
    1.4100     -18559.4352      4.8786     1014.4823      0.0374    2.9812
    1.4200     -18549.2903      4.8800     1014.4823      0.2393    2.9812
    1.4300     -18539.1455      4.8814     1014.4823      0.0393    2.9812
    1.4400     -18529.0007      4.8828     1014.4823      0.2412    2.9812
    1.4500     -18518.8559      4.8842     1014.4823      0.0411    2.9812
    1.4600     -18508.7110      4.8856     1014.4823      0.2430    2.9812
    1.4700     -18498.5662      4.8870     1014.4823      0.0429    2.9812
    1.4800     -18488.4214      4.8885     1014.4823      0.2448    2.9812
    1.4900     -18478.2766      4.8899     1014.4823      0.0446    2.9812
    1.5000     -18468.1318      4.8914     1014.4823      0.2465    2.9812
    1.5100     -18457.9869      4.8928     1014.4823      0.0463    2.9812
    1.5200     -18447.8421      4.8943     1014.4823      0.2482    2.9812
    1.5300     -18437.6973      4.8958     1014.4823      0.0479    2.9812
    1.5400     -18427.5525      4.8973     1014.4823      0.2498    2.9812
    1.5500     -18417.4076      4.8988     1014.4823      0.0495    2.9812
    1.5600     -18407.2628      4.9003     1014.4823      0.2514    2.9812
    1.5700     -18397.1180      4.9018     1014.4823      0.0510    2.9812
    1.5800     -18386.9732      4.9033     1014.4823      0.2529    2.9812
    1.5900     -18376.8284      4.9048     1014.4823      0.0525    2.9812
    1.6000     -18366.6835      4.9064     1014.4823      0.2544    2.9812
    1.6100     -18356.5387      4.9079     1014.4823      0.0539    2.9812
    1.6200     -18346.3939      4.9095     1014.4823      0.2558    2.9812
    1.6300     -18336.2491      4.9110     1014.4823      0.0553    2.9812
    1.6400     -18326.1042      4.9126     1014.4823      0.2572    2.9812
    1.6500     -18315.9594      4.9142     1014.4823      0.0566    2.9812
    1.6600     -18305.8146      4.9157     1014.4823      0.2585    2.9812
    1.6700     -18295.6698      4.9173     1014.4823      0.0578    2.9812
    1.6800     -18285.5249      4.9189     1014.4823      0.2597    2.9812
    1.6900     -18275.3801      4.9205     1014.4823      0.0591    2.9812
    1.7000     -18265.2353      4.9221     1014.4823      0.2610    2.9812
    1.7100     -18255.0905      4.9237     1014.4823      0.0602    2.9812
    1.7200     -18244.9457      4.9253     1014.4823      0.2621    2.9812
    1.7300     -18234.8008      4.9269     1014.4823      0.0614    2.9812
    1.7400     -18224.6560      4.9286     1014.4823      0.2633    2.9812
    1.7500     -18214.5112      4.9302     1014.4823      0.0624    2.9812
    1.7600     -18204.3664      4.9318     1014.4823      0.2643    2.9812
    1.7700     -18194.2215      4.9335     1014.4823      0.0635    2.9812
    1.7800     -18184.0767      4.9351     1014.4823      0.2654    2.9812
    1.7900     -18173.9319      4.9367     1014.4823      0.0644    2.9812
    1.8000     -18163.7871      4.9384     1014.4823      0.2663    2.9812
    1.8100     -18153.6423      4.9401     1014.4823      0.0654    2.9812
    1.8200     -18143.4974      4.9417     1014.4823      0.2673    2.9812
    1.8300     -18133.3526      4.9434     1014.4823      0.0663    2.9812
    1.8400     -18123.2078      4.9451     1014.4823      0.2682    2.9812
    1.8500     -18113.0630      4.9467     1014.4823      0.0671    2.9812
    1.8600     -18102.9181      4.9484     1014.4823      0.2690    2.9812
    1.8700     -18092.7733      4.9501     1014.4823      0.0680    2.9812
    1.8800     -18082.6285      4.9518     1014.4823      0.2699    2.9812
    1.8900     -18072.4837      4.9535     1014.4823      0.0687    2.9812
    1.9000     -18062.3388      4.9552     1014.4823      0.2706    2.9812
    1.9100     -18052.1940      4.9569     1014.4823      0.0695    2.9812
    1.9200     -18042.0492      4.9586     1014.4823      0.2714    2.9812
    1.9300     -18031.9044      4.9603     1014.4823      0.0702    2.9812
    1.9400     -18021.7596      4.9620     1014.4823      0.2721    2.9812
    1.9500     -18011.6147      4.9637     1014.4823      0.0708    2.9812
    1.9600     -18001.4699      4.9654     1014.4823      0.2727    2.9812
    1.9700     -17991.3251      4.9672     1014.4823      0.0714    2.9812
    1.9800     -17981.1803      4.9689     1014.4823      0.2733    2.9812
    1.9900     -17971.0354      4.9706     1014.4823      0.0720    2.9812
    2.0000     -17960.8906      4.9723     1014.4823      0.2739    2.9812
    2.0100     -17950.7458      4.9741     1014.4823      0.0726    2.9812
    2.0200     -17940.6010      4.9758     1014.4823      0.2745    2.9812
    2.0300     -17930.4562      4.9775     1014.4823      0.0731    2.9812
    2.0400     -17920.3113      4.9793     1014.4823      0.2750    2.9812
    2.0500     -17910.1665      4.9810     1014.4823      0.0736    2.9812
    2.0600     -17900.0217      4.9828     1014.4823      0.2755    2.9812
    2.0700     -17889.8769      4.9845     1014.4823      0.0740    2.9812
    2.0800     -17879.7320      4.9863     1014.4823      0.2759    2.9812
    2.0900     -17869.5872      4.9880     1014.4823      0.0744    2.9812
    2.1000     -17859.4424      4.9898     1014.4823      0.2763    2.9812
    2.1100     -17849.2976      4.9915     1014.4823      0.0748    2.9812
    2.1200     -17839.1527      4.9933     1014.4823      0.2767    2.9812
    2.1300     -17829.0079      4.9951     1014.4823      0.0751    2.9812
    2.1400     -17818.8631      4.9968     1014.4823      0.2770    2.9812
    2.1500     -17808.7183      4.9986     1014.4823      0.0755    2.9812
    2.1600     -17798.5735      5.0003     1014.4823      0.2774    2.9812
    2.1700     -17788.4286      5.0021     1014.4823      0.0758    2.9812
    2.1800     -17778.2838      5.0039     1014.4823      0.2777    2.9812
    2.1900     -17768.1390      5.0056     1014.4823      0.0760    2.9812
    2.2000     -17757.9942      5.0074     1014.4823      0.2779    2.9812
    2.2100     -17747.8493      5.0092     1014.4823      0.0762    2.9812
    2.2200     -17737.7045      5.0110     1014.4823      0.2781    2.9812
    2.2300     -17727.5597      5.0127     1014.4823      0.0765    2.9812
    2.2400     -17717.4149      5.0145     1014.4823      0.2784    2.9812
    2.2500     -17707.2701      5.0163     1014.4823      0.0766    2.9812
    2.2600     -17697.1252      5.0180     1014.4823      0.2785    2.9812
    2.2700     -17686.9804      5.0198     1014.4823      0.0768    2.9812
    2.2800     -17676.8356      5.0216     1014.4823      0.2787    2.9812
    2.2900     -17666.6908      5.0234     1014.4823      0.0769    2.9812
    2.3000     -17656.5459      5.0252     1014.4823      0.2788    2.9812
    2.3100     -17646.4011      5.0269     1014.4823      0.0770    2.9812
    2.3200     -17636.2563      5.0287     1014.4823      0.2789    2.9812
    2.3300     -17626.1115      5.0305     1014.4823      0.0771    2.9812
    2.3400     -17615.9666      5.0323     1014.4823      0.2790    2.9812
    2.3500     -17605.8218      5.0341     1014.4823      0.0772    2.9812
    2.3600     -17595.6770      5.0358     1014.4823      0.2791    2.9812
    2.3700     -17585.5322      5.0376     1014.4823      0.0772    2.9812
    2.3800     -17575.3874      5.0394     1014.4823      0.2791    2.9812
    2.3900     -17565.2425      5.0412     1014.4823      0.0772    2.9812
    2.4000     -17555.0977      5.0430     1014.4823      0.2791    2.9812
    2.4100     -17544.9529      5.0448     1014.4823      0.0772    2.9812
    2.4200     -17534.8081      5.0465     1014.4823      0.2791    2.9812
    2.4300     -17524.6632      5.0483     1014.4823      0.0772    2.9812
    2.4400     -17514.5184      5.0501     1014.4823      0.2791    2.9812
    2.4500     -17504.3736      5.0519     1014.4823      0.0772    2.9812
    2.4600     -17494.2288      5.0537     1014.4823      0.2791    2.9812
    2.4700     -17484.0839      5.0554     1014.4823      0.0771    2.9812
    2.4800     -17473.9391      5.0572     1014.4823      0.2790    2.9812
    2.4900     -17463.7943      5.0590     1014.4823      0.0770    2.9812
    2.5000     -17453.6495      5.0608     1014.4823      0.2789    2.9812
    2.5100     -17443.5047      5.0626     1014.4823      0.0769    2.9812
    2.5200     -17433.3598      5.0643     1014.4823      0.2788    2.9812
    2.5300     -17423.2150      5.0661     1014.4823      0.0768    2.9812
    2.5400     -17413.0702      5.0679     1014.4823      0.2787    2.9812
    2.5500     -17402.9254      5.0697     1014.4823      0.0767    2.9812
    2.5600     -17392.7805      5.0714     1014.4823      0.2786    2.9812
    2.5700     -17382.6357      5.0732     1014.4823      0.0765    2.9812
    2.5800     -17372.4909      5.0750     1014.4823      0.2784    2.9812
    2.5900     -17362.3461      5.0768     1014.4823      0.0764    2.9812
    2.6000     -17352.2013      5.0785     1014.4823      0.2783    2.9812
    2.6100     -17342.0564      5.0803     1014.4823      0.0762    2.9812
    2.6200     -17331.9116      5.0821     1014.4823      0.2781    2.9812
    2.6300     -17321.7668      5.0839     1014.4823      0.0760    2.9812
    2.6400     -17311.6220      5.0856     1014.4823      0.2779    2.9812
    2.6500     -17301.4771      5.0874     1014.4823      0.0758    2.9812
    2.6600     -17291.3323      5.0892     1014.4823      0.2777    2.9812
    2.6700     -17281.1875      5.0909     1014.4823      0.0756    2.9812
    2.6800     -17271.0427      5.0927     1014.4823      0.2775    2.9812
    2.6900     -17260.8978      5.0945     1014.4823      0.0753    2.9812
    2.7000     -17250.7530      5.0962     1014.4823      0.2772    2.9812
    2.7100     -17240.6082      5.0980     1014.4823      0.0751    2.9812
    2.7200     -17230.4634      5.0997     1014.4823      0.2770    2.9812
    2.7300     -17220.3186      5.1015     1014.4823      0.0748    2.9812
    2.7400     -17210.1737      5.1033     1014.4823      0.2767    2.9812
    2.7500     -17200.0289      5.1050     1014.4823      0.0746    2.9812
    2.7600     -17189.8841      5.1068     1014.4823      0.2765    2.9812
    2.7700     -17179.7393      5.1085     1014.4823      0.0743    2.9812
    2.7800     -17169.5944      5.1103     1014.4823      0.2762    2.9812
    2.7900     -17159.4496      5.1120     1014.4823      0.0740    2.9812
    2.8000     -17149.3048      5.1138     1014.4823      0.2759    2.9812
    2.8100     -17139.1600      5.1155     1014.4823      0.0737    2.9812
    2.8200     -17129.0152      5.1173     1014.4823      0.2756    2.9812
    2.8300     -17118.8703      5.1190     1014.4823      0.0734    2.9812
    2.8400     -17108.7255      5.1208     1014.4823      0.2753    2.9812
    2.8500     -17098.5807      5.1225     1014.4823      0.0731    2.9812
    2.8600     -17088.4359      5.1242     1014.4823      0.2750    2.9812
    2.8700     -17078.2910      5.1260     1014.4823      0.0727    2.9812
    2.8800     -17068.1462      5.1277     1014.4823      0.2746    2.9812
    2.8900     -17058.0014      5.1295     1014.4823      0.0724    2.9812
    2.9000     -17047.8566      5.1312     1014.4823      0.2743    2.9812
    2.9100     -17037.7117      5.1329     1014.4823      0.0720    2.9812
    2.9200     -17027.5669      5.1346     1014.4823      0.2739    2.9812
    2.9300     -17017.4221      5.1364     1014.4823      0.0717    2.9812
    2.9400     -17007.2773      5.1381     1014.4823      0.2736    2.9812
    2.9500     -16997.1325      5.1398     1014.4823      0.0713    2.9812
    2.9600     -16986.9876      5.1415     1014.4823      0.2732    2.9812
    2.9700     -16976.8428      5.1433     1014.4823      0.0710    2.9812
    2.9800     -16966.6980      5.1450     1014.4823      0.2729    2.9812
    2.9900     -16956.5532      5.1467     1014.4823      0.0706    2.9812
    3.0000     -16946.4083      5.1484     1014.4823      0.2725    2.9812
    3.0100     -16936.2635      5.1501     1014.4823      0.0702    2.9812
    3.0200     -16926.1187      5.1518     1014.4823      0.2721    2.9812
    3.0300     -16915.9739      5.1536     1014.4823      0.0698    2.9812
    3.0400     -16905.8291      5.1553     1014.4823      0.2717    2.9812
    3.0500     -16895.6842      5.1570     1014.4823      0.0694    2.9812
    3.0600     -16885.5394      5.1587     1014.4823      0.2713    2.9812
    3.0700     -16875.3946      5.1604     1014.4823      0.0690    2.9812
    3.0800     -16865.2498      5.1621     1014.4823      0.2709    2.9812
    3.0900     -16855.1049      5.1638     1014.4823      0.0686    2.9812
    3.1000     -16844.9601      5.1655     1014.4823      0.2705    2.9812
    3.1100     -16834.8153      5.1672     1014.4823      0.0682    2.9812
    3.1200     -16824.6705      5.1689     1014.4823      0.2701    2.9812
    3.1300     -16814.5256      5.1705     1014.4823      0.0678    2.9812
    3.1400     -16804.3808      5.1722     1014.4823      0.2697    2.9812
    3.1500     -16794.2360      5.1739     1014.4823      0.0673    2.9812
    3.1600     -16784.0912      5.1756     1014.4823      0.2692    2.9812
    3.1700     -16773.9464      5.1773     1014.4823      0.0669    2.9812
    3.1800     -16763.8015      5.1790     1014.4823      0.2688    2.9812
    3.1900     -16753.6567      5.1806     1014.4823      0.0665    2.9812
    3.2000     -16743.5119      5.1823     1014.4823      0.2684    2.9812
    3.2100     -16733.3671      5.1840     1014.4823      0.0660    2.9812
    3.2200     -16723.2222      5.1856     1014.4823      0.2679    2.9812
    3.2300     -16713.0774      5.1873     1014.4823      0.0656    2.9812
    3.2400     -16702.9326      5.1890     1014.4823      0.2675    2.9812
    3.2500     -16692.7878      5.1906     1014.4823      0.0651    2.9812
    3.2600     -16682.6430      5.1923     1014.4823      0.2670    2.9812
    3.2700     -16672.4981      5.1940     1014.4823      0.0647    2.9812
    3.2800     -16662.3533      5.1956     1014.4823      0.2666    2.9812
    3.2900     -16652.2085      5.1973     1014.4823      0.0642    2.9812
    3.3000     -16642.0637      5.1989     1014.4823      0.2661    2.9812
    3.3100     -16631.9188      5.2006     1014.4823      0.0638    2.9812
    3.3200     -16621.7740      5.2022     1014.4823      0.2657    2.9812
    3.3300     -16611.6292      5.2039     1014.4823      0.0633    2.9812
    3.3400     -16601.4844      5.2055     1014.4823      0.2652    2.9812
    3.3500     -16591.3395      5.2072     1014.4823      0.0629    2.9812
    3.3600     -16581.1947      5.2088     1014.4823      0.2648    2.9812
    3.3700     -16571.0499      5.2104     1014.4823      0.0624    2.9812
    3.3800     -16560.9051      5.2121     1014.4823      0.2643    2.9812
    3.3900     -16550.7603      5.2137     1014.4823      0.0619    2.9812
    3.4000     -16540.6154      5.2153     1014.4823      0.2638    2.9812
    3.4100     -16530.4706      5.2169     1014.4823      0.0615    2.9812
    3.4200     -16520.3258      5.2186     1014.4823      0.2634    2.9812
    3.4300     -16510.1810      5.2202     1014.4823      0.0610    2.9812
    3.4400     -16500.0361      5.2218     1014.4823      0.2629    2.9812
    3.4500     -16489.8913      5.2234     1014.4823      0.0605    2.9812
    3.4600     -16479.7465      5.2250     1014.4823      0.2624    2.9812
    3.4700     -16469.6017      5.2267     1014.4823      0.0600    2.9812
    3.4800     -16459.4569      5.2283     1014.4823      0.2619    2.9812
    3.4900     -16449.3120      5.2299     1014.4823      0.0596    2.9812
    3.5000     -16439.1672      5.2315     1014.4823      0.2615    2.9812
    3.5100     -16429.0224      5.2331     1014.4823      0.0591    2.9812
    3.5200     -16418.8776      5.2347     1014.4823      0.2610    2.9812
    3.5300     -16408.7327      5.2363     1014.4823      0.0586    2.9812
    3.5400     -16398.5879      5.2379     1014.4823      0.2605    2.9812
    3.5500     -16388.4431      5.2395     1014.4823      0.0581    2.9812
    3.5600     -16378.2983      5.2411     1014.4823      0.2600    2.9812
    3.5700     -16368.1534      5.2426     1014.4823      0.0576    2.9812
    3.5800     -16358.0086      5.2442     1014.4823      0.2595    2.9812
    3.5900     -16347.8638      5.2458     1014.4823      0.0572    2.9812
    3.6000     -16337.7190      5.2474     1014.4823      0.2591    2.9812
    3.6100     -16327.5742      5.2490     1014.4823      0.0567    2.9812
    3.6200     -16317.4293      5.2506     1014.4823      0.2586    2.9812
    3.6300     -16307.2845      5.2521     1014.4823      0.0562    2.9812
    3.6400     -16297.1397      5.2537     1014.4823      0.2581    2.9812
    3.6500     -16286.9949      5.2553     1014.4823      0.0557    2.9812
    3.6600     -16276.8500      5.2568     1014.4823      0.2576    2.9812
    3.6700     -16266.7052      5.2584     1014.4823      0.0552    2.9812
    3.6800     -16256.5604      5.2600     1014.4823      0.2571    2.9812
    3.6900     -16246.4156      5.2615     1014.4823      0.0547    2.9812
    3.7000     -16236.2708      5.2631     1014.4823      0.2566    2.9812
    3.7100     -16226.1259      5.2646     1014.4823      0.0542    2.9812
    3.7200     -16215.9811      5.2662     1014.4823      0.2561    2.9812
    3.7300     -16205.8363      5.2677     1014.4823      0.0538    2.9812
    3.7400     -16195.6915      5.2693     1014.4823      0.2557    2.9812
    3.7500     -16185.5466      5.2708     1014.4823      0.0533    2.9812
    3.7600     -16175.4018      5.2724     1014.4823      0.2552    2.9812
    3.7700     -16165.2570      5.2739     1014.4823      0.0528    2.9812
    3.7800     -16155.1122      5.2754     1014.4823      0.2547    2.9812
    3.7900     -16144.9673      5.2770     1014.4823      0.0523    2.9812
    3.8000     -16134.8225      5.2785     1014.4823      0.2542    2.9812
    3.8100     -16124.6777      5.2800     1014.4823      0.0518    2.9812
    3.8200     -16114.5329      5.2816     1014.4823      0.2537    2.9812
    3.8300     -16104.3881      5.2831     1014.4823      0.0513    2.9812
    3.8400     -16094.2432      5.2846     1014.4823      0.2532    2.9812
    3.8500     -16084.0984      5.2861     1014.4823      0.0508    2.9812
    3.8600     -16073.9536      5.2877     1014.4823      0.2527    2.9812
    3.8700     -16063.8088      5.2892     1014.4823      0.0503    2.9812
    3.8800     -16053.6639      5.2907     1014.4823      0.2522    2.9812
    3.8900     -16043.5191      5.2922     1014.4823      0.0498    2.9812
    3.9000     -16033.3743      5.2937     1014.4823      0.2517    2.9812
    3.9100     -16023.2295      5.2952     1014.4823      0.0494    2.9812
    3.9200     -16013.0847      5.2967     1014.4823      0.2513    2.9812
    3.9300     -16002.9398      5.2982     1014.4823      0.0489    2.9812
    3.9400     -15992.7950      5.2997     1014.4823      0.2508    2.9812
    3.9500     -15982.6502      5.3012     1014.4823      0.0484    2.9812
    3.9600     -15972.5054      5.3027     1014.4823      0.2503    2.9812
    3.9700     -15962.3605      5.3042     1014.4823      0.0479    2.9812
    3.9800     -15952.2157      5.3057     1014.4823      0.2498    2.9812
