========================================================================
  CRUISE-ONLY BATCH RUN #01
========================================================================
  cruise_altitude_m      : 5.15
  cruise_speed_mach      : 2.2088
  cruise_speed_mps       : 751.64
  sea_state              : 6
  radar_altimeter_bias_m : -0.6285
  air_temp_c             : 13.02
  termination            : reached_target
  total_steps            : 2661
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    0.2400     -19812.0893      4.4745      751.6426     -0.3219    2.2088
    0.2500     -19804.5729      4.4702      751.6426     -0.5461    2.2088
    0.2600     -19797.0565      4.4657      751.6426     -0.3442    2.2088
    0.2700     -19789.5401      4.4612      751.6426     -0.5658    2.2088
    0.2800     -19782.0236      4.4565      751.6426     -0.3639    2.2088
    0.2900     -19774.5072      4.4518      751.6426     -0.5833    2.2088
    0.3000     -19766.9908      4.4470      751.6426     -0.3814    2.2088
    0.3100     -19759.4744      4.4421      751.6426     -0.5985    2.2088
    0.3200     -19751.9579      4.4371      751.6426     -0.3966    2.2088
    0.3300     -19744.4415      4.4321      751.6426     -0.6116    2.2088
    0.3400     -19736.9251      4.4270      751.6426     -0.4097    2.2088
    0.3500     -19729.4086      4.4218      751.6426     -0.6228    2.2088
    0.3600     -19721.8922      4.4166      751.6426     -0.4209    2.2088
    0.3700     -19714.3758      4.4113      751.6426     -0.6322    2.2088
    0.3800     -19706.8594      4.4060      751.6426     -0.4303    2.2088
    0.3900     -19699.3429      4.4007      751.6426     -0.6398    2.2088
    0.4000     -19691.8265      4.3953      751.6426     -0.4379    2.2088
    0.4100     -19684.3101      4.3899      751.6426     -0.6458    2.2088
    0.4200     -19676.7937      4.3844      751.6426     -0.4439    2.2088
    0.4300     -19669.2772      4.3789      751.6426     -0.6503    2.2088
    0.4400     -19661.7608      4.3734      751.6426     -0.4484    2.2088
    0.4500     -19654.2444      4.3679      751.6426     -0.6534    2.2088
    0.4600     -19646.7280      4.3624      751.6426     -0.4515    2.2088
    0.4700     -19639.2115      4.3569      751.6426     -0.6552    2.2088
    0.4800     -19631.6951      4.3513      751.6426     -0.4533    2.2088
    0.4900     -19624.1787      4.3458      751.6426     -0.6558    2.2088
    0.5000     -19616.6623      4.3402      751.6426     -0.4539    2.2088
    0.5100     -19609.1458      4.3347      751.6426     -0.6552    2.2088
    0.5200     -19601.6294      4.3291      751.6426     -0.4533    2.2088
    0.5300     -19594.1130      4.3236      751.6426     -0.6535    2.2088
    0.5400     -19586.5965      4.3181      751.6426     -0.4516    2.2088
    0.5500     -19579.0801      4.3126      751.6426     -0.6509    2.2088
    0.5600     -19571.5637      4.3071      751.6426     -0.4490    2.2088
    0.5700     -19564.0473      4.3016      751.6426     -0.6473    2.2088
    0.5800     -19556.5308      4.2961      751.6426     -0.4454    2.2088
    0.5900     -19549.0144      4.2907      751.6426     -0.6429    2.2088
    0.6000     -19541.4980      4.2853      751.6426     -0.4410    2.2088
    0.6100     -19533.9816      4.2799      751.6426     -0.6377    2.2088
    0.6200     -19526.4651      4.2745      751.6426     -0.4358    2.2088
    0.6300     -19518.9487      4.2692      751.6426     -0.6318    2.2088
    0.6400     -19511.4323      4.2639      751.6426     -0.4299    2.2088
    0.6500     -19503.9159      4.2586      751.6426     -0.6253    2.2088
    0.6600     -19496.3994      4.2533      751.6426     -0.4234    2.2088
    0.6700     -19488.8830      4.2481      751.6426     -0.6181    2.2088
    0.6800     -19481.3666      4.2430      751.6426     -0.4162    2.2088
    0.6900     -19473.8502      4.2378      751.6426     -0.6104    2.2088
    0.7000     -19466.3337      4.2327      751.6426     -0.4085    2.2088
    0.7100     -19458.8173      4.2277      751.6426     -0.6022    2.2088
    0.7200     -19451.3009      4.2227      751.6426     -0.4003    2.2088
    0.7300     -19443.7844      4.2177      751.6426     -0.5935    2.2088
    0.7400     -19436.2680      4.2128      751.6426     -0.3916    2.2088
    0.7500     -19428.7516      4.2079      751.6426     -0.5844    2.2088
    0.7600     -19421.2352      4.2031      751.6426     -0.3825    2.2088
    0.7700     -19413.7187      4.1983      751.6426     -0.5749    2.2088
    0.7800     -19406.2023      4.1935      751.6426     -0.3730    2.2088
    0.7900     -19398.6859      4.1888      751.6426     -0.5651    2.2088
    0.8000     -19391.1695      4.1842      751.6426     -0.3632    2.2088
    0.8100     -19383.6530      4.1796      751.6426     -0.5551    2.2088
    0.8200     -19376.1366      4.1751      751.6426     -0.3532    2.2088
    0.8300     -19368.6202      4.1706      751.6426     -0.5447    2.2088
    0.8400     -19361.1038      4.1661      751.6426     -0.3428    2.2088
    0.8500     -19353.5873      4.1618      751.6426     -0.5342    2.2088
    0.8600     -19346.0709      4.1574      751.6426     -0.3323    2.2088
    0.8700     -19338.5545      4.1531      751.6426     -0.5234    2.2088
    0.8800     -19331.0381      4.1489      751.6426     -0.3215    2.2088
    0.8900     -19323.5216      4.1448      751.6426     -0.5125    2.2088
    0.9000     -19316.0052      4.1406      751.6426     -0.3106    2.2088
    0.9100     -19308.4888      4.1366      751.6426     -0.5014    2.2088
    0.9200     -19300.9724      4.1326      751.6426     -0.2995    2.2088
    0.9300     -19293.4559      4.1286      751.6426     -0.4903    2.2088
    0.9400     -19285.9395      4.1247      751.6426     -0.2884    2.2088
    0.9500     -19278.4231      4.1209      751.6426     -0.4790    2.2088
    0.9600     -19270.9066      4.1171      751.6426     -0.2771    2.2088
    0.9700     -19263.3902      4.1134      751.6426     -0.4677    2.2088
    0.9800     -19255.8738      4.1097      751.6426     -0.2658    2.2088
    0.9900     -19248.3574      4.1061      751.6426     -0.4564    2.2088
    1.0000     -19240.8409      4.1026      751.6426     -0.2545    2.2088
    1.0100     -19233.3245      4.0991      751.6426     -0.4450    2.2088
    1.0200     -19225.8081      4.0956      751.6426     -0.2431    2.2088
    1.0300     -19218.2917      4.0922      751.6426     -0.4336    2.2088
    1.0400     -19210.7752      4.0889      751.6426     -0.2317    2.2088
    1.0500     -19203.2588      4.0856      751.6426     -0.4222    2.2088
    1.0600     -19195.7424      4.0824      751.6426     -0.2203    2.2088
    1.0700     -19188.2260      4.0793      751.6426     -0.4109    2.2088
    1.0800     -19180.7095      4.0762      751.6426     -0.2090    2.2088
    1.0900     -19173.1931      4.0731      751.6426     -0.3996    2.2088
    1.1000     -19165.6767      4.0701      751.6426     -0.1977    2.2088
    1.1100     -19158.1603      4.0672      751.6426     -0.3884    2.2088
    1.1200     -19150.6438      4.0643      751.6426     -0.1865    2.2088
    1.1300     -19143.1274      4.0615      751.6426     -0.3772    2.2088
    1.1400     -19135.6110      4.0588      751.6426     -0.1753    2.2088
    1.1500     -19128.0945      4.0560      751.6426     -0.3662    2.2088
    1.1600     -19120.5781      4.0534      751.6426     -0.1643    2.2088
    1.1700     -19113.0617      4.0508      751.6426     -0.3552    2.2088
    1.1800     -19105.5453      4.0483      751.6426     -0.1533    2.2088
    1.1900     -19098.0288      4.0458      751.6426     -0.3443    2.2088
    1.2000     -19090.5124      4.0433      751.6426     -0.1424    2.2088
    1.2100     -19082.9960      4.0410      751.6426     -0.3336    2.2088
    1.2200     -19075.4796      4.0386      751.6426     -0.1317    2.2088
    1.2300     -19067.9631      4.0364      751.6426     -0.3229    2.2088
    1.2400     -19060.4467      4.0341      751.6426     -0.1210    2.2088
    1.2500     -19052.9303      4.0320      751.6426     -0.3124    2.2088
    1.2600     -19045.4139      4.0299      751.6426     -0.1105    2.2088
    1.2700     -19037.8974      4.0278      751.6426     -0.3020    2.2088
    1.2800     -19030.3810      4.0258      751.6426     -0.1001    2.2088
    1.2900     -19022.8646      4.0238      751.6426     -0.2918    2.2088
    1.3000     -19015.3482      4.0219      751.6426     -0.0899    2.2088
    1.3100     -19007.8317      4.0201      751.6426     -0.2817    2.2088
    1.3200     -19000.3153      4.0182      751.6426     -0.0798    2.2088
    1.3300     -18992.7989      4.0165      751.6426     -0.2718    2.2088
    1.3400     -18985.2825      4.0148      751.6426     -0.0699    2.2088
    1.3500     -18977.7660      4.0131      751.6426     -0.2620    2.2088
    1.3600     -18970.2496      4.0115      751.6426     -0.0601    2.2088
    1.3700     -18962.7332      4.0099      751.6426     -0.2524    2.2088
    1.3800     -18955.2167      4.0084      751.6426     -0.0505    2.2088
    1.3900     -18947.7003      4.0070      751.6426     -0.2430    2.2088
    1.4000     -18940.1839      4.0055      751.6426     -0.0411    2.2088
    1.4100     -18932.6675      4.0042      751.6426     -0.2337    2.2088
    1.4200     -18925.1510      4.0028      751.6426     -0.0318    2.2088
    1.4300     -18917.6346      4.0016      751.6426     -0.2246    2.2088
    1.4400     -18910.1182      4.0003      751.6426     -0.0227    2.2088
    1.4500     -18902.6018      3.9991      751.6426     -0.2157    2.2088
    1.4600     -18895.0853      3.9980      751.6426     -0.0138    2.2088
    1.4700     -18887.5689      3.9969      751.6426     -0.2069    2.2088
    1.4800     -18880.0525      3.9958      751.6426     -0.0050    2.2088
    1.4900     -18872.5361      3.9948      751.6426     -0.1983    2.2088
    1.5000     -18865.0196      3.9938      751.6426      0.0036    2.2088
    1.5100     -18857.5032      3.9929      751.6426     -0.1899    2.2088
    1.5200     -18849.9868      3.9920      751.6426      0.0120    2.2088
    1.5300     -18842.4704      3.9912      751.6426     -0.1817    2.2088
    1.5400     -18834.9539      3.9904      751.6426      0.0202    2.2088
    1.5500     -18827.4375      3.9896      751.6426     -0.1736    2.2088
    1.5600     -18819.9211      3.9889      751.6426      0.0283    2.2088
    1.5700     -18812.4046      3.9882      751.6426     -0.1658    2.2088
    1.5800     -18804.8882      3.9875      751.6426      0.0361    2.2088
    1.5900     -18797.3718      3.9869      751.6426     -0.1581    2.2088
    1.6000     -18789.8554      3.9863      751.6426      0.0438    2.2088
    1.6100     -18782.3389      3.9858      751.6426     -0.1506    2.2088
    1.6200     -18774.8225      3.9853      751.6426      0.0513    2.2088
    1.6300     -18767.3061      3.9849      751.6426     -0.1432    2.2088
    1.6400     -18759.7897      3.9844      751.6426      0.0587    2.2088
    1.6500     -18752.2732      3.9840      751.6426     -0.1361    2.2088
    1.6600     -18744.7568      3.9837      751.6426      0.0658    2.2088
    1.6700     -18737.2404      3.9834      751.6426     -0.1291    2.2088
    1.6800     -18729.7240      3.9831      751.6426      0.0728    2.2088
    1.6900     -18722.2075      3.9828      751.6426     -0.1223    2.2088
    1.7000     -18714.6911      3.9826      751.6426      0.0796    2.2088
    1.7100     -18707.1747      3.9825      751.6426     -0.1156    2.2088
    1.7200     -18699.6583      3.9823      751.6426      0.0863    2.2088
    1.7300     -18692.1418      3.9822      751.6426     -0.1091    2.2088
    1.7400     -18684.6254      3.9821      751.6426      0.0928    2.2088
    1.7500     -18677.1090      3.9821      751.6426     -0.1028    2.2088
    1.7600     -18669.5926      3.9820      751.6426      0.0991    2.2088
    1.7700     -18662.0761      3.9821      751.6426     -0.0967    2.2088
    1.7800     -18654.5597      3.9821      751.6426      0.1052    2.2088
    1.7900     -18647.0433      3.9822      751.6426     -0.0907    2.2088
    1.8000     -18639.5268      3.9823      751.6426      0.1112    2.2088
    1.8100     -18632.0104      3.9824      751.6426     -0.0849    2.2088
    1.8200     -18624.4940      3.9826      751.6426      0.1170    2.2088
    1.8300     -18616.9776      3.9827      751.6426     -0.0793    2.2088
    1.8400     -18609.4611      3.9830      751.6426      0.1226    2.2088
    1.8500     -18601.9447      3.9832      751.6426     -0.0738    2.2088
    1.8600     -18594.4283      3.9835      751.6426      0.1281    2.2088
    1.8700     -18586.9119      3.9838      751.6426     -0.0685    2.2088
    1.8800     -18579.3954      3.9841      751.6426      0.1334    2.2088
    1.8900     -18571.8790      3.9845      751.6426     -0.0633    2.2088
    1.9000     -18564.3626      3.9848      751.6426      0.1386    2.2088
    1.9100     -18556.8462      3.9852      751.6426     -0.0583    2.2088
    1.9200     -18549.3297      3.9857      751.6426      0.1436    2.2088
    1.9300     -18541.8133      3.9861      751.6426     -0.0534    2.2088
    1.9400     -18534.2969      3.9866      751.6426      0.1485    2.2088
    1.9500     -18526.7805      3.9871      751.6426     -0.0487    2.2088
    1.9600     -18519.2640      3.9876      751.6426      0.1532    2.2088
    1.9700     -18511.7476      3.9882      751.6426     -0.0441    2.2088
    1.9800     -18504.2312      3.9887      751.6426      0.1578    2.2088
    1.9900     -18496.7147      3.9893      751.6426     -0.0396    2.2088
    2.0000     -18489.1983      3.9899      751.6426      0.1623    2.2088
    2.0100     -18481.6819      3.9906      751.6426     -0.0353    2.2088
    2.0200     -18474.1655      3.9912      751.6426      0.1666    2.2088
    2.0300     -18466.6490      3.9919      751.6426     -0.0312    2.2088
    2.0400     -18459.1326      3.9926      751.6426      0.1707    2.2088
    2.0500     -18451.6162      3.9933      751.6426     -0.0271    2.2088
    2.0600     -18444.0998      3.9940      751.6426      0.1748    2.2088
    2.0700     -18436.5833      3.9948      751.6426     -0.0232    2.2088
    2.0800     -18429.0669      3.9956      751.6426      0.1787    2.2088
    2.0900     -18421.5505      3.9964      751.6426     -0.0195    2.2088
    2.1000     -18414.0341      3.9972      751.6426      0.1824    2.2088
    2.1100     -18406.5176      3.9980      751.6426     -0.0158    2.2088
    2.1200     -18399.0012      3.9989      751.6426      0.1861    2.2088
    2.1300     -18391.4848      3.9997      751.6426     -0.0123    2.2088
    2.1400     -18383.9684      4.0006      751.6426      0.1896    2.2088
    2.1500     -18376.4519      4.0015      751.6426     -0.0089    2.2088
    2.1600     -18368.9355      4.0025      751.6426      0.1930    2.2088
    2.1700     -18361.4191      4.0034      751.6426     -0.0056    2.2088
    2.1800     -18353.9027      4.0043      751.6426      0.1963    2.2088
    2.1900     -18346.3862      4.0053      751.6426     -0.0024    2.2088
    2.2000     -18338.8698      4.0063      751.6426      0.1995    2.2088
    2.2100     -18331.3534      4.0073      751.6426      0.0006    2.2088
    2.2200     -18323.8369      4.0083      751.6426      0.2025    2.2088
    2.2300     -18316.3205      4.0094      751.6426      0.0036    2.2088
    2.2400     -18308.8041      4.0104      751.6426      0.2055    2.2088
    2.2500     -18301.2877      4.0115      751.6426      0.0064    2.2088
    2.2600     -18293.7712      4.0125      751.6426      0.2083    2.2088
    2.2700     -18286.2548      4.0136      751.6426      0.0091    2.2088
    2.2800     -18278.7384      4.0147      751.6426      0.2110    2.2088
    2.2900     -18271.2220      4.0158      751.6426      0.0118    2.2088
    2.3000     -18263.7055      4.0170      751.6426      0.2137    2.2088
    2.3100     -18256.1891      4.0181      751.6426      0.0143    2.2088
    2.3200     -18248.6727      4.0192      751.6426      0.2162    2.2088
    2.3300     -18241.1563      4.0204      751.6426      0.0167    2.2088
    2.3400     -18233.6398      4.0216      751.6426      0.2186    2.2088
    2.3500     -18226.1234      4.0228      751.6426      0.0190    2.2088
    2.3600     -18218.6070      4.0240      751.6426      0.2209    2.2088
    2.3700     -18211.0906      4.0252      751.6426      0.0213    2.2088
    2.3800     -18203.5741      4.0264      751.6426      0.2232    2.2088
    2.3900     -18196.0577      4.0276      751.6426      0.0234    2.2088
    2.4000     -18188.5413      4.0289      751.6426      0.2253    2.2088
    2.4100     -18181.0248      4.0301      751.6426      0.0255    2.2088
    2.4200     -18173.5084      4.0314      751.6426      0.2274    2.2088
    2.4300     -18165.9920      4.0327      751.6426      0.0275    2.2088
    2.4400     -18158.4756      4.0340      751.6426      0.2294    2.2088
    2.4500     -18150.9591      4.0353      751.6426      0.0294    2.2088
    2.4600     -18143.4427      4.0366      751.6426      0.2313    2.2088
    2.4700     -18135.9263      4.0379      751.6426      0.0312    2.2088
    2.4800     -18128.4099      4.0392      751.6426      0.2331    2.2088
    2.4900     -18120.8934      4.0405      751.6426      0.0329    2.2088
    2.5000     -18113.3770      4.0419      751.6426      0.2348    2.2088
    2.5100     -18105.8606      4.0432      751.6426      0.0346    2.2088
    2.5200     -18098.3442      4.0446      751.6426      0.2365    2.2088
    2.5300     -18090.8277      4.0459      751.6426      0.0362    2.2088
    2.5400     -18083.3113      4.0473      751.6426      0.2381    2.2088
    2.5500     -18075.7949      4.0487      751.6426      0.0377    2.2088
    2.5600     -18068.2785      4.0501      751.6426      0.2396    2.2088
    2.5700     -18060.7620      4.0515      751.6426      0.0391    2.2088
    2.5800     -18053.2456      4.0529      751.6426      0.2410    2.2088
    2.5900     -18045.7292      4.0543      751.6426      0.0405    2.2088
    2.6000     -18038.2128      4.0557      751.6426      0.2424    2.2088
    2.6100     -18030.6963      4.0571      751.6426      0.0418    2.2088
    2.6200     -18023.1799      4.0585      751.6426      0.2437    2.2088
    2.6300     -18015.6635      4.0600      751.6426      0.0430    2.2088
    2.6400     -18008.1470      4.0614      751.6426      0.2449    2.2088
    2.6500     -18000.6306      4.0629      751.6426      0.0442    2.2088
    2.6600     -17993.1142      4.0643      751.6426      0.2461    2.2088
    2.6700     -17985.5978      4.0658      751.6426      0.0453    2.2088
    2.6800     -17978.0813      4.0672      751.6426      0.2472    2.2088
    2.6900     -17970.5649      4.0687      751.6426      0.0464    2.2088
    2.7000     -17963.0485      4.0702      751.6426      0.2483    2.2088
    2.7100     -17955.5321      4.0716      751.6426      0.0474    2.2088
    2.7200     -17948.0156      4.0731      751.6426      0.2493    2.2088
    2.7300     -17940.4992      4.0746      751.6426      0.0483    2.2088
    2.7400     -17932.9828      4.0761      751.6426      0.2502    2.2088
    2.7500     -17925.4664      4.0776      751.6426      0.0492    2.2088
    2.7600     -17917.9499      4.0791      751.6426      0.2511    2.2088
    2.7700     -17910.4335      4.0806      751.6426      0.0501    2.2088
    2.7800     -17902.9171      4.0821      751.6426      0.2520    2.2088
    2.7900     -17895.4007      4.0836      751.6426      0.0509    2.2088
    2.8000     -17887.8842      4.0852      751.6426      0.2528    2.2088
    2.8100     -17880.3678      4.0867      751.6426      0.0516    2.2088
    2.8200     -17872.8514      4.0882      751.6426      0.2535    2.2088
    2.8300     -17865.3349      4.0897      751.6426      0.0523    2.2088
    2.8400     -17857.8185      4.0913      751.6426      0.2542    2.2088
    2.8500     -17850.3021      4.0928      751.6426      0.0529    2.2088
    2.8600     -17842.7857      4.0943      751.6426      0.2548    2.2088
    2.8700     -17835.2692      4.0959      751.6426      0.0535    2.2088
    2.8800     -17827.7528      4.0974      751.6426      0.2554    2.2088
    2.8900     -17820.2364      4.0990      751.6426      0.0541    2.2088
    2.9000     -17812.7200      4.1005      751.6426      0.2560    2.2088
    2.9100     -17805.2035      4.1021      751.6426      0.0546    2.2088
    2.9200     -17797.6871      4.1036      751.6426      0.2565    2.2088
    2.9300     -17790.1707      4.1052      751.6426      0.0551    2.2088
    2.9400     -17782.6543      4.1068      751.6426      0.2570    2.2088
    2.9500     -17775.1378      4.1083      751.6426      0.0555    2.2088
    2.9600     -17767.6214      4.1099      751.6426      0.2574    2.2088
    2.9700     -17760.1050      4.1114      751.6426      0.0560    2.2088
    2.9800     -17752.5886      4.1130      751.6426      0.2579    2.2088
    2.9900     -17745.0721      4.1146      751.6426      0.0563    2.2088
    3.0000     -17737.5557      4.1162      751.6426      0.2582    2.2088
    3.0100     -17730.0393      4.1177      751.6426      0.0567    2.2088
    3.0200     -17722.5228      4.1193      751.6426      0.2586    2.2088
    3.0300     -17715.0064      4.1209      751.6426      0.0569    2.2088
    3.0400     -17707.4900      4.1225      751.6426      0.2588    2.2088
    3.0500     -17699.9736      4.1240      751.6426      0.0572    2.2088
    3.0600     -17692.4571      4.1256      751.6426      0.2591    2.2088
    3.0700     -17684.9407      4.1272      751.6426      0.0574    2.2088
    3.0800     -17677.4243      4.1288      751.6426      0.2593    2.2088
    3.0900     -17669.9079      4.1304      751.6426      0.0577    2.2088
    3.1000     -17662.3914      4.1320      751.6426      0.2596    2.2088
    3.1100     -17654.8750      4.1336      751.6426      0.0578    2.2088
    3.1200     -17647.3586      4.1351      751.6426      0.2597    2.2088
    3.1300     -17639.8422      4.1367      751.6426      0.0580    2.2088
    3.1400     -17632.3257      4.1383      751.6426      0.2599    2.2088
    3.1500     -17624.8093      4.1399      751.6426      0.0581    2.2088
    3.1600     -17617.2929      4.1415      751.6426      0.2600    2.2088
    3.1700     -17609.7765      4.1431      751.6426      0.0582    2.2088
    3.1800     -17602.2600      4.1447      751.6426      0.2601    2.2088
    3.1900     -17594.7436      4.1463      751.6426      0.0583    2.2088
    3.2000     -17587.2272      4.1479      751.6426      0.2602    2.2088
    3.2100     -17579.7108      4.1495      751.6426      0.0583    2.2088
    3.2200     -17572.1943      4.1511      751.6426      0.2602    2.2088
    3.2300     -17564.6779      4.1526      751.6426      0.0583    2.2088
    3.2400     -17557.1615      4.1542      751.6426      0.2602    2.2088
    3.2500     -17549.6450      4.1558      751.6426      0.0583    2.2088
    3.2600     -17542.1286      4.1574      751.6426      0.2602    2.2088
    3.2700     -17534.6122      4.1590      751.6426      0.0583    2.2088
    3.2800     -17527.0958      4.1606      751.6426      0.2602    2.2088
    3.2900     -17519.5793      4.1622      751.6426      0.0582    2.2088
    3.3000     -17512.0629      4.1638      751.6426      0.2601    2.2088
    3.3100     -17504.5465      4.1654      751.6426      0.0582    2.2088
    3.3200     -17497.0301      4.1670      751.6426      0.2601    2.2088
    3.3300     -17489.5136      4.1686      751.6426      0.0581    2.2088
    3.3400     -17481.9972      4.1702      751.6426      0.2600    2.2088
    3.3500     -17474.4808      4.1717      751.6426      0.0580    2.2088
    3.3600     -17466.9644      4.1733      751.6426      0.2599    2.2088
    3.3700     -17459.4479      4.1749      751.6426      0.0579    2.2088
    3.3800     -17451.9315      4.1765      751.6426      0.2598    2.2088
    3.3900     -17444.4151      4.1781      751.6426      0.0577    2.2088
    3.4000     -17436.8987      4.1797      751.6426      0.2596    2.2088
    3.4100     -17429.3822      4.1813      751.6426      0.0576    2.2088
    3.4200     -17421.8658      4.1829      751.6426      0.2595    2.2088
    3.4300     -17414.3494      4.1844      751.6426      0.0574    2.2088
    3.4400     -17406.8329      4.1860      751.6426      0.2593    2.2088
    3.4500     -17399.3165      4.1876      751.6426      0.0572    2.2088
    3.4600     -17391.8001      4.1892      751.6426      0.2591    2.2088
    3.4700     -17384.2837      4.1908      751.6426      0.0570    2.2088
    3.4800     -17376.7672      4.1923      751.6426      0.2589    2.2088
    3.4900     -17369.2508      4.1939      751.6426      0.0568    2.2088
    3.5000     -17361.7344      4.1955      751.6426      0.2587    2.2088
    3.5100     -17354.2180      4.1971      751.6426      0.0566    2.2088
    3.5200     -17346.7015      4.1987      751.6426      0.2585    2.2088
    3.5300     -17339.1851      4.2002      751.6426      0.0563    2.2088
    3.5400     -17331.6687      4.2018      751.6426      0.2582    2.2088
    3.5500     -17324.1523      4.2034      751.6426      0.0561    2.2088
    3.5600     -17316.6358      4.2049      751.6426      0.2580    2.2088
    3.5700     -17309.1194      4.2065      751.6426      0.0558    2.2088
    3.5800     -17301.6030      4.2081      751.6426      0.2577    2.2088
    3.5900     -17294.0866      4.2097      751.6426      0.0556    2.2088
    3.6000     -17286.5701      4.2112      751.6426      0.2575    2.2088
    3.6100     -17279.0537      4.2128      751.6426      0.0553    2.2088
    3.6200     -17271.5373      4.2143      751.6426      0.2572    2.2088
    3.6300     -17264.0208      4.2159      751.6426      0.0550    2.2088
    3.6400     -17256.5044      4.2175      751.6426      0.2569    2.2088
    3.6500     -17248.9880      4.2190      751.6426      0.0547    2.2088
    3.6600     -17241.4716      4.2206      751.6426      0.2566    2.2088
    3.6700     -17233.9551      4.2221      751.6426      0.0544    2.2088
    3.6800     -17226.4387      4.2237      751.6426      0.2563    2.2088
    3.6900     -17218.9223      4.2252      751.6426      0.0540    2.2088
    3.7000     -17211.4059      4.2268      751.6426      0.2559    2.2088
    3.7100     -17203.8894      4.2283      751.6426      0.0537    2.2088
    3.7200     -17196.3730      4.2299      751.6426      0.2556    2.2088
    3.7300     -17188.8566      4.2314      751.6426      0.0534    2.2088
    3.7400     -17181.3402      4.2330      751.6426      0.2553    2.2088
    3.7500     -17173.8237      4.2345      751.6426      0.0530    2.2088
    3.7600     -17166.3073      4.2360      751.6426      0.2549    2.2088
    3.7700     -17158.7909      4.2376      751.6426      0.0527    2.2088
    3.7800     -17151.2745      4.2391      751.6426      0.2546    2.2088
    3.7900     -17143.7580      4.2407      751.6426      0.0523    2.2088
    3.8000     -17136.2416      4.2422      751.6426      0.2542    2.2088
    3.8100     -17128.7252      4.2437      751.6426      0.0519    2.2088
    3.8200     -17121.2088      4.2453      751.6426      0.2538    2.2088
    3.8300     -17113.6923      4.2468      751.6426      0.0516    2.2088
    3.8400     -17106.1759      4.2483      751.6426      0.2535    2.2088
    3.8500     -17098.6595      4.2498      751.6426      0.0512    2.2088
    3.8600     -17091.1430      4.2513      751.6426      0.2531    2.2088
    3.8700     -17083.6266      4.2529      751.6426      0.0508    2.2088
    3.8800     -17076.1102      4.2544      751.6426      0.2527    2.2088
    3.8900     -17068.5938      4.2559      751.6426      0.0504    2.2088
    3.9000     -17061.0773      4.2574      751.6426      0.2523    2.2088
    3.9100     -17053.5609      4.2589      751.6426      0.0500    2.2088
    3.9200     -17046.0445      4.2604      751.6426      0.2519    2.2088
    3.9300     -17038.5281      4.2619      751.6426      0.0496    2.2088
    3.9400     -17031.0116      4.2634      751.6426      0.2515    2.2088
    3.9500     -17023.4952      4.2650      751.6426      0.0492    2.2088
    3.9600     -17015.9788      4.2665      751.6426      0.2511    2.2088
    3.9700     -17008.4624      4.2680      751.6426      0.0488    2.2088
    3.9800     -17000.9459      4.2695      751.6426      0.2507    2.2088
    3.9900     -16993.4295      4.2709      751.6426      0.0484    2.2088
    4.0000     -16985.9131      4.2724      751.6426      0.2503    2.2088
    4.0100     -16978.3967      4.2739      751.6426      0.0480    2.2088
    4.0200     -16970.8802      4.2754      751.6426      0.2499    2.2088
    4.0300     -16963.3638      4.2769      751.6426      0.0476    2.2088
    4.0400     -16955.8474      4.2784      751.6426      0.2495    2.2088
    4.0500     -16948.3309      4.2799      751.6426      0.0471    2.2088
    4.0600     -16940.8145      4.2814      751.6426      0.2490    2.2088
