========================================================================
  CRUISE-ONLY BATCH RUN #11
========================================================================
  cruise_altitude_m      : 46.44
  cruise_speed_mach      : 3.3194
  cruise_speed_mps       : 1129.56
  sea_state              : 0
  radar_altimeter_bias_m : 0.2086
  air_temp_c             : 15.24
  termination            : reached_target
  total_steps            : 1771
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    1.9300     -17808.6449     45.3280     1129.5645      0.0314    3.3194
    1.9400     -17797.3492     45.3273     1129.5645     -0.1619    3.3194
    1.9500     -17786.0536     45.3267     1129.5645      0.0400    3.3194
    1.9600     -17774.7579     45.3262     1129.5645     -0.1535    3.3194
    1.9700     -17763.4623     45.3256     1129.5645      0.0484    3.3194
    1.9800     -17752.1666     45.3252     1129.5645     -0.1453    3.3194
    1.9900     -17740.8710     45.3247     1129.5645      0.0566    3.3194
    2.0000     -17729.5753     45.3243     1129.5645     -0.1374    3.3194
    2.0100     -17718.2797     45.3239     1129.5645      0.0645    3.3194
    2.0200     -17706.9840     45.3236     1129.5645     -0.1297    3.3194
    2.0300     -17695.6884     45.3233     1129.5645      0.0722    3.3194
    2.0400     -17684.3928     45.3231     1129.5645     -0.1223    3.3194
    2.0500     -17673.0971     45.3229     1129.5645      0.0796    3.3194
    2.0600     -17661.8015     45.3227     1129.5645     -0.1150    3.3194
    2.0700     -17650.5058     45.3225     1129.5645      0.0869    3.3194
    2.0800     -17639.2102     45.3224     1129.5645     -0.1080    3.3194
    2.0900     -17627.9145     45.3224     1129.5645      0.0939    3.3194
    2.1000     -17616.6189     45.3223     1129.5645     -0.1013    3.3194
    2.1100     -17605.3232     45.3223     1129.5645      0.1006    3.3194
    2.1200     -17594.0276     45.3224     1129.5645     -0.0947    3.3194
    2.1300     -17582.7320     45.3224     1129.5645      0.1072    3.3194
    2.1400     -17571.4363     45.3225     1129.5645     -0.0884    3.3194
    2.1500     -17560.1407     45.3226     1129.5645      0.1135    3.3194
    2.1600     -17548.8450     45.3228     1129.5645     -0.0822    3.3194
    2.1700     -17537.5494     45.3230     1129.5645      0.1197    3.3194
    2.1800     -17526.2537     45.3232     1129.5645     -0.0763    3.3194
    2.1900     -17514.9581     45.3234     1129.5645      0.1256    3.3194
    2.2000     -17503.6624     45.3237     1129.5645     -0.0706    3.3194
    2.2100     -17492.3668     45.3240     1129.5645      0.1313    3.3194
    2.2200     -17481.0711     45.3244     1129.5645     -0.0650    3.3194
    2.2300     -17469.7755     45.3247     1129.5645      0.1369    3.3194
    2.2400     -17458.4799     45.3251     1129.5645     -0.0597    3.3194
    2.2500     -17447.1842     45.3255     1129.5645      0.1422    3.3194
    2.2600     -17435.8886     45.3260     1129.5645     -0.0545    3.3194
    2.2700     -17424.5929     45.3264     1129.5645      0.1474    3.3194
    2.2800     -17413.2973     45.3269     1129.5645     -0.0495    3.3194
    2.2900     -17402.0016     45.3274     1129.5645      0.1524    3.3194
    2.3000     -17390.7060     45.3280     1129.5645     -0.0447    3.3194
    2.3100     -17379.4103     45.3285     1129.5645      0.1572    3.3194
    2.3200     -17368.1147     45.3291     1129.5645     -0.0400    3.3194
    2.3300     -17356.8191     45.3297     1129.5645      0.1619    3.3194
    2.3400     -17345.5234     45.3304     1129.5645     -0.0355    3.3194
    2.3500     -17334.2278     45.3310     1129.5645      0.1664    3.3194
    2.3600     -17322.9321     45.3317     1129.5645     -0.0312    3.3194
    2.3700     -17311.6365     45.3324     1129.5645      0.1707    3.3194
    2.3800     -17300.3408     45.3331     1129.5645     -0.0270    3.3194
    2.3900     -17289.0452     45.3338     1129.5645      0.1749    3.3194
    2.4000     -17277.7495     45.3346     1129.5645     -0.0230    3.3194
    2.4100     -17266.4539     45.3354     1129.5645      0.1789    3.3194
    2.4200     -17255.1582     45.3362     1129.5645     -0.0192    3.3194
    2.4300     -17243.8626     45.3370     1129.5645      0.1827    3.3194
    2.4400     -17232.5670     45.3378     1129.5645     -0.0154    3.3194
    2.4500     -17221.2713     45.3387     1129.5645      0.1865    3.3194
    2.4600     -17209.9757     45.3396     1129.5645     -0.0119    3.3194
    2.4700     -17198.6800     45.3404     1129.5645      0.1900    3.3194
    2.4800     -17187.3844     45.3414     1129.5645     -0.0084    3.3194
    2.4900     -17176.0887     45.3423     1129.5645      0.1935    3.3194
    2.5000     -17164.7931     45.3432     1129.5645     -0.0051    3.3194
    2.5100     -17153.4974     45.3442     1129.5645      0.1968    3.3194
    2.5200     -17142.2018     45.3452     1129.5645     -0.0019    3.3194
    2.5300     -17130.9062     45.3461     1129.5645      0.2000    3.3194
    2.5400     -17119.6105     45.3472     1129.5645      0.0011    3.3194
    2.5500     -17108.3149     45.3482     1129.5645      0.2030    3.3194
    2.5600     -17097.0192     45.3492     1129.5645      0.0040    3.3194
    2.5700     -17085.7236     45.3503     1129.5645      0.2059    3.3194
    2.5800     -17074.4279     45.3513     1129.5645      0.0068    3.3194
    2.5900     -17063.1323     45.3524     1129.5645      0.2087    3.3194
    2.6000     -17051.8366     45.3535     1129.5645      0.0095    3.3194
    2.6100     -17040.5410     45.3546     1129.5645      0.2114    3.3194
    2.6200     -17029.2453     45.3557     1129.5645      0.0121    3.3194
    2.6300     -17017.9497     45.3568     1129.5645      0.2140    3.3194
    2.6400     -17006.6541     45.3580     1129.5645      0.0146    3.3194
    2.6500     -16995.3584     45.3591     1129.5645      0.2165    3.3194
    2.6600     -16984.0628     45.3603     1129.5645      0.0170    3.3194
    2.6700     -16972.7671     45.3615     1129.5645      0.2189    3.3194
    2.6800     -16961.4715     45.3627     1129.5645      0.0192    3.3194
    2.6900     -16950.1758     45.3639     1129.5645      0.2211    3.3194
    2.7000     -16938.8802     45.3651     1129.5645      0.0214    3.3194
    2.7100     -16927.5845     45.3663     1129.5645      0.2233    3.3194
    2.7200     -16916.2889     45.3676     1129.5645      0.0234    3.3194
    2.7300     -16904.9933     45.3688     1129.5645      0.2253    3.3194
    2.7400     -16893.6976     45.3700     1129.5645      0.0254    3.3194
    2.7500     -16882.4020     45.3713     1129.5645      0.2273    3.3194
    2.7600     -16871.1063     45.3726     1129.5645      0.0273    3.3194
    2.7700     -16859.8107     45.3739     1129.5645      0.2292    3.3194
    2.7800     -16848.5150     45.3752     1129.5645      0.0291    3.3194
    2.7900     -16837.2194     45.3765     1129.5645      0.2310    3.3194
    2.8000     -16825.9237     45.3778     1129.5645      0.0308    3.3194
    2.8100     -16814.6281     45.3791     1129.5645      0.2327    3.3194
    2.8200     -16803.3324     45.3804     1129.5645      0.0324    3.3194
    2.8300     -16792.0368     45.3817     1129.5645      0.2343    3.3194
    2.8400     -16780.7412     45.3831     1129.5645      0.0339    3.3194
    2.8500     -16769.4455     45.3844     1129.5645      0.2358    3.3194
    2.8600     -16758.1499     45.3858     1129.5645      0.0354    3.3194
    2.8700     -16746.8542     45.3872     1129.5645      0.2373    3.3194
    2.8800     -16735.5586     45.3885     1129.5645      0.0368    3.3194
    2.8900     -16724.2629     45.3899     1129.5645      0.2387    3.3194
    2.9000     -16712.9673     45.3913     1129.5645      0.0381    3.3194
    2.9100     -16701.6716     45.3927     1129.5645      0.2400    3.3194
    2.9200     -16690.3760     45.3941     1129.5645      0.0394    3.3194
    2.9300     -16679.0804     45.3955     1129.5645      0.2413    3.3194
    2.9400     -16667.7847     45.3969     1129.5645      0.0405    3.3194
    2.9500     -16656.4891     45.3983     1129.5645      0.2424    3.3194
    2.9600     -16645.1934     45.3997     1129.5645      0.0417    3.3194
    2.9700     -16633.8978     45.4011     1129.5645      0.2436    3.3194
    2.9800     -16622.6021     45.4026     1129.5645      0.0427    3.3194
    2.9900     -16611.3065     45.4040     1129.5645      0.2446    3.3194
    3.0000     -16600.0108     45.4055     1129.5645      0.0437    3.3194
    3.0100     -16588.7152     45.4069     1129.5645      0.2456    3.3194
    3.0200     -16577.4195     45.4084     1129.5645      0.0446    3.3194
    3.0300     -16566.1239     45.4098     1129.5645      0.2465    3.3194
    3.0400     -16554.8283     45.4113     1129.5645      0.0455    3.3194
    3.0500     -16543.5326     45.4127     1129.5645      0.2474    3.3194
    3.0600     -16532.2370     45.4142     1129.5645      0.0463    3.3194
    3.0700     -16520.9413     45.4157     1129.5645      0.2482    3.3194
    3.0800     -16509.6457     45.4172     1129.5645      0.0471    3.3194
    3.0900     -16498.3500     45.4186     1129.5645      0.2490    3.3194
    3.1000     -16487.0544     45.4201     1129.5645      0.0478    3.3194
    3.1100     -16475.7587     45.4216     1129.5645      0.2497    3.3194
    3.1200     -16464.4631     45.4231     1129.5645      0.0485    3.3194
    3.1300     -16453.1675     45.4246     1129.5645      0.2504    3.3194
    3.1400     -16441.8718     45.4261     1129.5645      0.0491    3.3194
    3.1500     -16430.5762     45.4276     1129.5645      0.2510    3.3194
    3.1600     -16419.2805     45.4291     1129.5645      0.0496    3.3194
    3.1700     -16407.9849     45.4306     1129.5645      0.2515    3.3194
    3.1800     -16396.6892     45.4321     1129.5645      0.0502    3.3194
    3.1900     -16385.3936     45.4336     1129.5645      0.2521    3.3194
    3.2000     -16374.0979     45.4351     1129.5645      0.0507    3.3194
    3.2100     -16362.8023     45.4366     1129.5645      0.2526    3.3194
    3.2200     -16351.5066     45.4382     1129.5645      0.0511    3.3194
    3.2300     -16340.2110     45.4397     1129.5645      0.2530    3.3194
    3.2400     -16328.9154     45.4412     1129.5645      0.0515    3.3194
    3.2500     -16317.6197     45.4427     1129.5645      0.2534    3.3194
    3.2600     -16306.3241     45.4443     1129.5645      0.0519    3.3194
    3.2700     -16295.0284     45.4458     1129.5645      0.2538    3.3194
    3.2800     -16283.7328     45.4473     1129.5645      0.0522    3.3194
    3.2900     -16272.4371     45.4488     1129.5645      0.2541    3.3194
    3.3000     -16261.1415     45.4504     1129.5645      0.0525    3.3194
    3.3100     -16249.8458     45.4519     1129.5645      0.2544    3.3194
    3.3200     -16238.5502     45.4535     1129.5645      0.0527    3.3194
    3.3300     -16227.2546     45.4550     1129.5645      0.2546    3.3194
    3.3400     -16215.9589     45.4565     1129.5645      0.0529    3.3194
    3.3500     -16204.6633     45.4581     1129.5645      0.2548    3.3194
    3.3600     -16193.3676     45.4596     1129.5645      0.0531    3.3194
    3.3700     -16182.0720     45.4611     1129.5645      0.2550    3.3194
    3.3800     -16170.7763     45.4627     1129.5645      0.0533    3.3194
    3.3900     -16159.4807     45.4642     1129.5645      0.2552    3.3194
    3.4000     -16148.1850     45.4658     1129.5645      0.0534    3.3194
    3.4100     -16136.8894     45.4673     1129.5645      0.2553    3.3194
    3.4200     -16125.5937     45.4689     1129.5645      0.0535    3.3194
    3.4300     -16114.2981     45.4704     1129.5645      0.2554    3.3194
    3.4400     -16103.0025     45.4720     1129.5645      0.0536    3.3194
    3.4500     -16091.7068     45.4735     1129.5645      0.2555    3.3194
    3.4600     -16080.4112     45.4750     1129.5645      0.0537    3.3194
    3.4700     -16069.1155     45.4766     1129.5645      0.2556    3.3194
    3.4800     -16057.8199     45.4781     1129.5645      0.0537    3.3194
    3.4900     -16046.5242     45.4797     1129.5645      0.2556    3.3194
    3.5000     -16035.2286     45.4812     1129.5645      0.0537    3.3194
    3.5100     -16023.9329     45.4828     1129.5645      0.2556    3.3194
    3.5200     -16012.6373     45.4843     1129.5645      0.0537    3.3194
    3.5300     -16001.3416     45.4859     1129.5645      0.2556    3.3194
    3.5400     -15990.0460     45.4874     1129.5645      0.0536    3.3194
    3.5500     -15978.7504     45.4890     1129.5645      0.2555    3.3194
    3.5600     -15967.4547     45.4905     1129.5645      0.0536    3.3194
    3.5700     -15956.1591     45.4920     1129.5645      0.2555    3.3194
    3.5800     -15944.8634     45.4936     1129.5645      0.0535    3.3194
    3.5900     -15933.5678     45.4951     1129.5645      0.2554    3.3194
    3.6000     -15922.2721     45.4967     1129.5645      0.0534    3.3194
    3.6100     -15910.9765     45.4982     1129.5645      0.2553    3.3194
    3.6200     -15899.6808     45.4998     1129.5645      0.0532    3.3194
    3.6300     -15888.3852     45.5013     1129.5645      0.2551    3.3194
    3.6400     -15877.0896     45.5028     1129.5645      0.0531    3.3194
    3.6500     -15865.7939     45.5044     1129.5645      0.2550    3.3194
    3.6600     -15854.4983     45.5059     1129.5645      0.0529    3.3194
    3.6700     -15843.2026     45.5075     1129.5645      0.2548    3.3194
    3.6800     -15831.9070     45.5090     1129.5645      0.0528    3.3194
    3.6900     -15820.6113     45.5105     1129.5645      0.2547    3.3194
    3.7000     -15809.3157     45.5121     1129.5645      0.0526    3.3194
    3.7100     -15798.0200     45.5136     1129.5645      0.2545    3.3194
    3.7200     -15786.7244     45.5151     1129.5645      0.0524    3.3194
    3.7300     -15775.4287     45.5167     1129.5645      0.2543    3.3194
    3.7400     -15764.1331     45.5182     1129.5645      0.0522    3.3194
    3.7500     -15752.8375     45.5197     1129.5645      0.2541    3.3194
    3.7600     -15741.5418     45.5213     1129.5645      0.0519    3.3194
    3.7700     -15730.2462     45.5228     1129.5645      0.2538    3.3194
    3.7800     -15718.9505     45.5243     1129.5645      0.0517    3.3194
    3.7900     -15707.6549     45.5259     1129.5645      0.2536    3.3194
    3.8000     -15696.3592     45.5274     1129.5645      0.0514    3.3194
    3.8100     -15685.0636     45.5289     1129.5645      0.2533    3.3194
    3.8200     -15673.7679     45.5304     1129.5645      0.0511    3.3194
    3.8300     -15662.4723     45.5319     1129.5645      0.2530    3.3194
    3.8400     -15651.1766     45.5335     1129.5645      0.0509    3.3194
    3.8500     -15639.8810     45.5350     1129.5645      0.2528    3.3194
    3.8600     -15628.5854     45.5365     1129.5645      0.0506    3.3194
    3.8700     -15617.2897     45.5380     1129.5645      0.2525    3.3194
    3.8800     -15605.9941     45.5395     1129.5645      0.0503    3.3194
    3.8900     -15594.6984     45.5410     1129.5645      0.2522    3.3194
    3.9000     -15583.4028     45.5426     1129.5645      0.0500    3.3194
    3.9100     -15572.1071     45.5441     1129.5645      0.2519    3.3194
    3.9200     -15560.8115     45.5456     1129.5645      0.0496    3.3194
    3.9300     -15549.5158     45.5471     1129.5645      0.2515    3.3194
