========================================================================
  CRUISE-ONLY BATCH RUN #03
========================================================================
  cruise_altitude_m      : 46.02
  cruise_speed_mach      : 1.1943
  cruise_speed_mps       : 406.42
  sea_state              : 2
  radar_altimeter_bias_m : 0.7418
  air_temp_c             : 20.54
  termination            : reached_target
  total_steps            : 4921
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    1.0600     -19565.1291     45.3941      406.4212     -1.1029    1.1943
    1.0700     -19561.0649     45.3841      406.4212     -0.9010    1.1943
    1.0800     -19557.0007     45.3742      406.4212     -1.0764    1.1943
    1.0900     -19552.9365     45.3645      406.4212     -0.8745    1.1943
    1.1000     -19548.8723     45.3548      406.4212     -1.0501    1.1943
    1.1100     -19544.8081     45.3453      406.4212     -0.8482    1.1943
    1.1200     -19540.7438     45.3360      406.4212     -1.0240    1.1943
    1.1300     -19536.6796     45.3268      406.4212     -0.8221    1.1943
    1.1400     -19532.6154     45.3177      406.4212     -0.9981    1.1943
    1.1500     -19528.5512     45.3087      406.4212     -0.7962    1.1943
    1.1600     -19524.4870     45.2998      406.4212     -0.9723    1.1943
    1.1700     -19520.4228     45.2911      406.4212     -0.7704    1.1943
    1.1800     -19516.3586     45.2825      406.4212     -0.9469    1.1943
    1.1900     -19512.2944     45.2741      406.4212     -0.7450    1.1943
    1.2000     -19508.2302     45.2657      406.4212     -0.9216    1.1943
    1.2100     -19504.1659     45.2575      406.4212     -0.7197    1.1943
    1.2200     -19500.1017     45.2495      406.4212     -0.8967    1.1943
    1.2300     -19496.0375     45.2415      406.4212     -0.6948    1.1943
    1.2400     -19491.9733     45.2337      406.4212     -0.8721    1.1943
    1.2500     -19487.9091     45.2260      406.4212     -0.6702    1.1943
    1.2600     -19483.8449     45.2184      406.4212     -0.8477    1.1943
    1.2700     -19479.7807     45.2109      406.4212     -0.6458    1.1943
    1.2800     -19475.7165     45.2035      406.4212     -0.8237    1.1943
    1.2900     -19471.6522     45.1963      406.4212     -0.6218    1.1943
    1.3000     -19467.5880     45.1892      406.4212     -0.8000    1.1943
    1.3100     -19463.5238     45.1822      406.4212     -0.5981    1.1943
    1.3200     -19459.4596     45.1753      406.4212     -0.7767    1.1943
    1.3300     -19455.3954     45.1686      406.4212     -0.5748    1.1943
    1.3400     -19451.3312     45.1619      406.4212     -0.7538    1.1943
    1.3500     -19447.2670     45.1554      406.4212     -0.5519    1.1943
    1.3600     -19443.2028     45.1490      406.4212     -0.7312    1.1943
    1.3700     -19439.1386     45.1427      406.4212     -0.5293    1.1943
    1.3800     -19435.0743     45.1365      406.4212     -0.7089    1.1943
    1.3900     -19431.0101     45.1304      406.4212     -0.5070    1.1943
    1.4000     -19426.9459     45.1245      406.4212     -0.6871    1.1943
    1.4100     -19422.8817     45.1186      406.4212     -0.4852    1.1943
    1.4200     -19418.8175     45.1128      406.4212     -0.6657    1.1943
    1.4300     -19414.7533     45.1072      406.4212     -0.4638    1.1943
    1.4400     -19410.6891     45.1017      406.4212     -0.6446    1.1943
    1.4500     -19406.6249     45.0962      406.4212     -0.4427    1.1943
    1.4600     -19402.5607     45.0909      406.4212     -0.6239    1.1943
    1.4700     -19398.4964     45.0857      406.4212     -0.4220    1.1943
    1.4800     -19394.4322     45.0805      406.4212     -0.6037    1.1943
    1.4900     -19390.3680     45.0755      406.4212     -0.4018    1.1943
    1.5000     -19386.3038     45.0706      406.4212     -0.5838    1.1943
    1.5100     -19382.2396     45.0657      406.4212     -0.3819    1.1943
    1.5200     -19378.1754     45.0610      406.4212     -0.5644    1.1943
    1.5300     -19374.1112     45.0564      406.4212     -0.3625    1.1943
    1.5400     -19370.0470     45.0518      406.4212     -0.5453    1.1943
    1.5500     -19365.9828     45.0474      406.4212     -0.3434    1.1943
    1.5600     -19361.9185     45.0430      406.4212     -0.5267    1.1943
    1.5700     -19357.8543     45.0388      406.4212     -0.3248    1.1943
    1.5800     -19353.7901     45.0346      406.4212     -0.5084    1.1943
    1.5900     -19349.7259     45.0305      406.4212     -0.3065    1.1943
    1.6000     -19345.6617     45.0266      406.4212     -0.4906    1.1943
    1.6100     -19341.5975     45.0227      406.4212     -0.2887    1.1943
    1.6200     -19337.5333     45.0189      406.4212     -0.4731    1.1943
    1.6300     -19333.4691     45.0151      406.4212     -0.2712    1.1943
    1.6400     -19329.4048     45.0115      406.4212     -0.4561    1.1943
    1.6500     -19325.3406     45.0079      406.4212     -0.2542    1.1943
    1.6600     -19321.2764     45.0045      406.4212     -0.4394    1.1943
    1.6700     -19317.2122     45.0011      406.4212     -0.2375    1.1943
    1.6800     -19313.1480     44.9978      406.4212     -0.4232    1.1943
    1.6900     -19309.0838     44.9946      406.4212     -0.2213    1.1943
    1.7000     -19305.0196     44.9914      406.4212     -0.4073    1.1943
    1.7100     -19300.9554     44.9884      406.4212     -0.2054    1.1943
    1.7200     -19296.8912     44.9854      406.4212     -0.3918    1.1943
    1.7300     -19292.8269     44.9825      406.4212     -0.1899    1.1943
    1.7400     -19288.7627     44.9796      406.4212     -0.3767    1.1943
    1.7500     -19284.6985     44.9769      406.4212     -0.1748    1.1943
    1.7600     -19280.6343     44.9742      406.4212     -0.3620    1.1943
    1.7700     -19276.5701     44.9716      406.4212     -0.1601    1.1943
    1.7800     -19272.5059     44.9690      406.4212     -0.3477    1.1943
    1.7900     -19268.4417     44.9666      406.4212     -0.1458    1.1943
    1.8000     -19264.3775     44.9642      406.4212     -0.3337    1.1943
    1.8100     -19260.3132     44.9618      406.4212     -0.1318    1.1943
    1.8200     -19256.2490     44.9596      406.4212     -0.3201    1.1943
    1.8300     -19252.1848     44.9574      406.4212     -0.1182    1.1943
    1.8400     -19248.1206     44.9553      406.4212     -0.3069    1.1943
    1.8500     -19244.0564     44.9532      406.4212     -0.1050    1.1943
    1.8600     -19239.9922     44.9512      406.4212     -0.2940    1.1943
    1.8700     -19235.9280     44.9493      406.4212     -0.0921    1.1943
    1.8800     -19231.8638     44.9474      406.4212     -0.2814    1.1943
    1.8900     -19227.7996     44.9456      406.4212     -0.0795    1.1943
    1.9000     -19223.7353     44.9439      406.4212     -0.2692    1.1943
    1.9100     -19219.6711     44.9422      406.4212     -0.0673    1.1943
    1.9200     -19215.6069     44.9406      406.4212     -0.2574    1.1943
    1.9300     -19211.5427     44.9390      406.4212     -0.0555    1.1943
    1.9400     -19207.4785     44.9375      406.4212     -0.2459    1.1943
    1.9500     -19203.4143     44.9360      406.4212     -0.0440    1.1943
    1.9600     -19199.3501     44.9347      406.4212     -0.2347    1.1943
    1.9700     -19195.2859     44.9333      406.4212     -0.0328    1.1943
    1.9800     -19191.2216     44.9320      406.4212     -0.2238    1.1943
    1.9900     -19187.1574     44.9308      406.4212     -0.0219    1.1943
    2.0000     -19183.0932     44.9296      406.4212     -0.2132    1.1943
    2.0100     -19179.0290     44.9285      406.4212     -0.0113    1.1943
    2.0200     -19174.9648     44.9274      406.4212     -0.2030    1.1943
    2.0300     -19170.9006     44.9264      406.4212     -0.0011    1.1943
    2.0400     -19166.8364     44.9254      406.4212     -0.1931    1.1943
    2.0500     -19162.7722     44.9245      406.4212      0.0088    1.1943
    2.0600     -19158.7080     44.9236      406.4212     -0.1834    1.1943
    2.0700     -19154.6437     44.9228      406.4212      0.0185    1.1943
    2.0800     -19150.5795     44.9220      406.4212     -0.1741    1.1943
    2.0900     -19146.5153     44.9213      406.4212      0.0278    1.1943
    2.1000     -19142.4511     44.9206      406.4212     -0.1650    1.1943
    2.1100     -19138.3869     44.9200      406.4212      0.0369    1.1943
    2.1200     -19134.3227     44.9194      406.4212     -0.1562    1.1943
    2.1300     -19130.2585     44.9188      406.4212      0.0457    1.1943
    2.1400     -19126.1943     44.9183      406.4212     -0.1477    1.1943
    2.1500     -19122.1300     44.9179      406.4212      0.0542    1.1943
    2.1600     -19118.0658     44.9174      406.4212     -0.1395    1.1943
    2.1700     -19114.0016     44.9170      406.4212      0.0624    1.1943
    2.1800     -19109.9374     44.9167      406.4212     -0.1315    1.1943
    2.1900     -19105.8732     44.9164      406.4212      0.0704    1.1943
    2.2000     -19101.8090     44.9161      406.4212     -0.1238    1.1943
    2.2100     -19097.7448     44.9159      406.4212      0.0781    1.1943
    2.2200     -19093.6806     44.9157      406.4212     -0.1163    1.1943
    2.2300     -19089.6164     44.9156      406.4212      0.0856    1.1943
    2.2400     -19085.5521     44.9154      406.4212     -0.1091    1.1943
    2.2500     -19081.4879     44.9154      406.4212      0.0928    1.1943
    2.2600     -19077.4237     44.9153      406.4212     -0.1021    1.1943
    2.2700     -19073.3595     44.9153      406.4212      0.0998    1.1943
    2.2800     -19069.2953     44.9153      406.4212     -0.0954    1.1943
    2.2900     -19065.2311     44.9154      406.4212      0.1065    1.1943
    2.3000     -19061.1669     44.9155      406.4212     -0.0888    1.1943
    2.3100     -19057.1027     44.9156      406.4212      0.1131    1.1943
    2.3200     -19053.0384     44.9157      406.4212     -0.0825    1.1943
    2.3300     -19048.9742     44.9159      406.4212      0.1194    1.1943
    2.3400     -19044.9100     44.9161      406.4212     -0.0765    1.1943
    2.3500     -19040.8458     44.9164      406.4212      0.1254    1.1943
    2.3600     -19036.7816     44.9167      406.4212     -0.0706    1.1943
    2.3700     -19032.7174     44.9170      406.4212      0.1313    1.1943
    2.3800     -19028.6532     44.9173      406.4212     -0.0649    1.1943
    2.3900     -19024.5890     44.9177      406.4212      0.1370    1.1943
    2.4000     -19020.5247     44.9180      406.4212     -0.0594    1.1943
    2.4100     -19016.4605     44.9185      406.4212      0.1425    1.1943
    2.4200     -19012.3963     44.9189      406.4212     -0.0542    1.1943
    2.4300     -19008.3321     44.9194      406.4212      0.1477    1.1943
    2.4400     -19004.2679     44.9199      406.4212     -0.0491    1.1943
    2.4500     -19000.2037     44.9204      406.4212      0.1528    1.1943
    2.4600     -18996.1395     44.9209      406.4212     -0.0442    1.1943
    2.4700     -18992.0753     44.9215      406.4212      0.1577    1.1943
    2.4800     -18988.0110     44.9221      406.4212     -0.0395    1.1943
    2.4900     -18983.9468     44.9227      406.4212      0.1624    1.1943
    2.5000     -18979.8826     44.9233      406.4212     -0.0349    1.1943
    2.5100     -18975.8184     44.9240      406.4212      0.1670    1.1943
    2.5200     -18971.7542     44.9247      406.4212     -0.0306    1.1943
    2.5300     -18967.6900     44.9254      406.4212      0.1713    1.1943
    2.5400     -18963.6258     44.9261      406.4212     -0.0264    1.1943
    2.5500     -18959.5616     44.9268      406.4212      0.1755    1.1943
    2.5600     -18955.4974     44.9276      406.4212     -0.0223    1.1943
    2.5700     -18951.4331     44.9284      406.4212      0.1796    1.1943
    2.5800     -18947.3689     44.9292      406.4212     -0.0185    1.1943
    2.5900     -18943.3047     44.9300      406.4212      0.1834    1.1943
    2.6000     -18939.2405     44.9309      406.4212     -0.0147    1.1943
    2.6100     -18935.1763     44.9317      406.4212      0.1872    1.1943
    2.6200     -18931.1121     44.9326      406.4212     -0.0111    1.1943
    2.6300     -18927.0479     44.9335      406.4212      0.1908    1.1943
    2.6400     -18922.9837     44.9344      406.4212     -0.0077    1.1943
    2.6500     -18918.9194     44.9354      406.4212      0.1942    1.1943
    2.6600     -18914.8552     44.9363      406.4212     -0.0044    1.1943
    2.6700     -18910.7910     44.9373      406.4212      0.1975    1.1943
    2.6800     -18906.7268     44.9383      406.4212     -0.0012    1.1943
    2.6900     -18902.6626     44.9393      406.4212      0.2007    1.1943
    2.7000     -18898.5984     44.9403      406.4212      0.0018    1.1943
    2.7100     -18894.5342     44.9413      406.4212      0.2037    1.1943
    2.7200     -18890.4700     44.9423      406.4212      0.0047    1.1943
    2.7300     -18886.4057     44.9434      406.4212      0.2066    1.1943
    2.7400     -18882.3415     44.9445      406.4212      0.0075    1.1943
    2.7500     -18878.2773     44.9456      406.4212      0.2094    1.1943
    2.7600     -18874.2131     44.9466      406.4212      0.0102    1.1943
    2.7700     -18870.1489     44.9478      406.4212      0.2121    1.1943
    2.7800     -18866.0847     44.9489      406.4212      0.0127    1.1943
    2.7900     -18862.0205     44.9500      406.4212      0.2146    1.1943
    2.8000     -18857.9563     44.9512      406.4212      0.0152    1.1943
    2.8100     -18853.8920     44.9523      406.4212      0.2171    1.1943
    2.8200     -18849.8278     44.9535      406.4212      0.0175    1.1943
    2.8300     -18845.7636     44.9547      406.4212      0.2194    1.1943
    2.8400     -18841.6994     44.9559      406.4212      0.0197    1.1943
    2.8500     -18837.6352     44.9571      406.4212      0.2216    1.1943
    2.8600     -18833.5710     44.9583      406.4212      0.0218    1.1943
    2.8700     -18829.5068     44.9595      406.4212      0.2237    1.1943
    2.8800     -18825.4426     44.9608      406.4212      0.0239    1.1943
    2.8900     -18821.3783     44.9620      406.4212      0.2258    1.1943
    2.9000     -18817.3141     44.9633      406.4212      0.0258    1.1943
    2.9100     -18813.2499     44.9645      406.4212      0.2277    1.1943
    2.9200     -18809.1857     44.9658      406.4212      0.0276    1.1943
    2.9300     -18805.1215     44.9671      406.4213      0.2295    1.1943
    2.9400     -18801.0573     44.9684      406.4213      0.0294    1.1943
    2.9500     -18796.9931     44.9697      406.4213      0.2313    1.1943
    2.9600     -18792.9289     44.9710      406.4213      0.0310    1.1943
    2.9700     -18788.8646     44.9723      406.4213      0.2329    1.1943
    2.9800     -18784.8004     44.9737      406.4213      0.0326    1.1943
    2.9900     -18780.7362     44.9750      406.4213      0.2345    1.1943
    3.0000     -18776.6720     44.9763      406.4213      0.0341    1.1943
    3.0100     -18772.6078     44.9777      406.4213      0.2360    1.1943
    3.0200     -18768.5436     44.9791      406.4213      0.0355    1.1943
    3.0300     -18764.4794     44.9804      406.4213      0.2374    1.1943
    3.0400     -18760.4152     44.9818      406.4213      0.0368    1.1943
    3.0500     -18756.3509     44.9832      406.4213      0.2387    1.1943
    3.0600     -18752.2867     44.9845      406.4213      0.0381    1.1943
    3.0700     -18748.2225     44.9859      406.4213      0.2400    1.1943
    3.0800     -18744.1583     44.9873      406.4213      0.0393    1.1943
    3.0900     -18740.0941     44.9887      406.4213      0.2412    1.1943
    3.1000     -18736.0299     44.9901      406.4213      0.0404    1.1943
    3.1100     -18731.9657     44.9916      406.4213      0.2423    1.1943
    3.1200     -18727.9015     44.9930      406.4213      0.0415    1.1943
    3.1300     -18723.8372     44.9944      406.4213      0.2434    1.1943
    3.1400     -18719.7730     44.9958      406.4213      0.0425    1.1943
    3.1500     -18715.7088     44.9973      406.4213      0.2444    1.1943
    3.1600     -18711.6446     44.9987      406.4213      0.0434    1.1943
    3.1700     -18707.5804     45.0002      406.4213      0.2453    1.1943
    3.1800     -18703.5162     45.0016      406.4213      0.0443    1.1943
    3.1900     -18699.4520     45.0031      406.4213      0.2462    1.1943
    3.2000     -18695.3878     45.0045      406.4213      0.0451    1.1943
    3.2100     -18691.3235     45.0060      406.4213      0.2470    1.1943
    3.2200     -18687.2593     45.0074      406.4213      0.0459    1.1943
    3.2300     -18683.1951     45.0089      406.4213      0.2478    1.1943
    3.2400     -18679.1309     45.0104      406.4213      0.0466    1.1943
    3.2500     -18675.0667     45.0118      406.4213      0.2485    1.1943
    3.2600     -18671.0025     45.0133      406.4213      0.0473    1.1943
    3.2700     -18666.9383     45.0148      406.4213      0.2492    1.1943
    3.2800     -18662.8741     45.0163      406.4213      0.0479    1.1943
    3.2900     -18658.8098     45.0178      406.4213      0.2498    1.1943
    3.3000     -18654.7456     45.0193      406.4213      0.0484    1.1943
    3.3100     -18650.6814     45.0208      406.4213      0.2503    1.1943
    3.3200     -18646.6172     45.0223      406.4213      0.0490    1.1943
    3.3300     -18642.5530     45.0238      406.4213      0.2509    1.1943
    3.3400     -18638.4888     45.0253      406.4213      0.0494    1.1943
    3.3500     -18634.4246     45.0268      406.4213      0.2513    1.1943
    3.3600     -18630.3603     45.0283      406.4213      0.0499    1.1943
    3.3700     -18626.2961     45.0298      406.4213      0.2518    1.1943
    3.3800     -18622.2319     45.0313      406.4213      0.0503    1.1943
    3.3900     -18618.1677     45.0328      406.4213      0.2522    1.1943
    3.4000     -18614.1035     45.0343      406.4213      0.0506    1.1943
    3.4100     -18610.0393     45.0358      406.4213      0.2525    1.1943
    3.4200     -18605.9751     45.0374      406.4213      0.0509    1.1943
    3.4300     -18601.9109     45.0389      406.4213      0.2528    1.1943
    3.4400     -18597.8466     45.0404      406.4213      0.0512    1.1943
    3.4500     -18593.7824     45.0419      406.4213      0.2531    1.1943
    3.4600     -18589.7182     45.0434      406.4213      0.0514    1.1943
    3.4700     -18585.6540     45.0450      406.4213      0.2533    1.1943
    3.4800     -18581.5898     45.0465      406.4213      0.0517    1.1943
    3.4900     -18577.5256     45.0480      406.4213      0.2536    1.1943
    3.5000     -18573.4614     45.0495      406.4213      0.0518    1.1943
    3.5100     -18569.3972     45.0511      406.4213      0.2537    1.1943
    3.5200     -18565.3329     45.0526      406.4213      0.0520    1.1943
    3.5300     -18561.2687     45.0541      406.4213      0.2539    1.1943
    3.5400     -18557.2045     45.0557      406.4213      0.0521    1.1943
    3.5500     -18553.1403     45.0572      406.4213      0.2540    1.1943
    3.5600     -18549.0761     45.0587      406.4213      0.0522    1.1943
    3.5700     -18545.0119     45.0602      406.4213      0.2541    1.1943
    3.5800     -18540.9477     45.0618      406.4213      0.0523    1.1943
    3.5900     -18536.8835     45.0633      406.4213      0.2542    1.1943
    3.6000     -18532.8192     45.0648      406.4213      0.0523    1.1943
    3.6100     -18528.7550     45.0664      406.4213      0.2542    1.1943
    3.6200     -18524.6908     45.0679      406.4213      0.0523    1.1943
    3.6300     -18520.6266     45.0694      406.4213      0.2542    1.1943
    3.6400     -18516.5624     45.0710      406.4213      0.0523    1.1943
    3.6500     -18512.4982     45.0725      406.4213      0.2542    1.1943
    3.6600     -18508.4340     45.0740      406.4213      0.0523    1.1943
    3.6700     -18504.3698     45.0756      406.4213      0.2542    1.1943
    3.6800     -18500.3055     45.0771      406.4213      0.0522    1.1943
    3.6900     -18496.2413     45.0786      406.4213      0.2541    1.1943
    3.7000     -18492.1771     45.0802      406.4213      0.0521    1.1943
    3.7100     -18488.1129     45.0817      406.4213      0.2540    1.1943
    3.7200     -18484.0487     45.0832      406.4213      0.0520    1.1943
    3.7300     -18479.9845     45.0848      406.4213      0.2539    1.1943
    3.7400     -18475.9203     45.0863      406.4213      0.0519    1.1943
    3.7500     -18471.8560     45.0878      406.4213      0.2538    1.1943
    3.7600     -18467.7918     45.0893      406.4213      0.0518    1.1943
    3.7700     -18463.7276     45.0909      406.4213      0.2537    1.1943
    3.7800     -18459.6634     45.0924      406.4213      0.0516    1.1943
    3.7900     -18455.5992     45.0939      406.4213      0.2535    1.1943
    3.8000     -18451.5350     45.0954      406.4213      0.0514    1.1943
    3.8100     -18447.4708     45.0970      406.4213      0.2533    1.1943
    3.8200     -18443.4066     45.0985      406.4213      0.0512    1.1943
    3.8300     -18439.3423     45.1000      406.4213      0.2531    1.1943
    3.8400     -18435.2781     45.1015      406.4213      0.0510    1.1943
    3.8500     -18431.2139     45.1031      406.4213      0.2529    1.1943
    3.8600     -18427.1497     45.1046      406.4213      0.0508    1.1943
    3.8700     -18423.0855     45.1061      406.4213      0.2527    1.1943
    3.8800     -18419.0213     45.1076      406.4213      0.0506    1.1943
    3.8900     -18414.9571     45.1091      406.4213      0.2525    1.1943
    3.9000     -18410.8929     45.1106      406.4213      0.0503    1.1943
    3.9100     -18406.8286     45.1121      406.4213      0.2522    1.1943
    3.9200     -18402.7644     45.1137      406.4213      0.0501    1.1943
    3.9300     -18398.7002     45.1152      406.4213      0.2520    1.1943
    3.9400     -18394.6360     45.1167      406.4213      0.0498    1.1943
    3.9500     -18390.5718     45.1182      406.4213      0.2517    1.1943
    3.9600     -18386.5076     45.1197      406.4213      0.0495    1.1943
    3.9700     -18382.4434     45.1212      406.4213      0.2514    1.1943
    3.9800     -18378.3791     45.1227      406.4213      0.0492    1.1943
    3.9900     -18374.3149     45.1242      406.4213      0.2511    1.1943
    4.0000     -18370.2507     45.1257      406.4213      0.0489    1.1943
    4.0100     -18366.1865     45.1272      406.4213      0.2508    1.1943
    4.0200     -18362.1223     45.1287      406.4213      0.0486    1.1943
    4.0300     -18358.0581     45.1302      406.4213      0.2505    1.1943
    4.0400     -18353.9939     45.1317      406.4213      0.0483    1.1943
