========================================================================
  CRUISE-ONLY BATCH RUN #14
========================================================================
  cruise_altitude_m      : 21.62
  cruise_speed_mach      : 3.3642
  cruise_speed_mps       : 1144.81
  sea_state              : 3
  radar_altimeter_bias_m : 0.2937
  air_temp_c             : -14.09
  termination            : reached_target
  total_steps            : 1748
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    0.9500     -18900.9788     20.9256     1144.8137     -0.7852    3.3642
    0.9600     -18889.5307     20.9169     1144.8137     -0.9654    3.3642
    0.9700     -18878.0825     20.9082     1144.8137     -0.7635    3.3642
    0.9800     -18866.6344     20.8997     1144.8137     -0.9438    3.3642
    0.9900     -18855.1862     20.8913     1144.8137     -0.7419    3.3642
    1.0000     -18843.7381     20.8830     1144.8137     -0.9221    3.3642
    1.0100     -18832.2900     20.8748     1144.8137     -0.7202    3.3642
    1.0200     -18820.8418     20.8666     1144.8137     -0.9004    3.3642
    1.0300     -18809.3937     20.8587     1144.8137     -0.6985    3.3642
    1.0400     -18797.9456     20.8508     1144.8137     -0.8788    3.3642
    1.0500     -18786.4974     20.8430     1144.8137     -0.6769    3.3642
    1.0600     -18775.0493     20.8353     1144.8137     -0.8573    3.3642
    1.0700     -18763.6011     20.8278     1144.8137     -0.6554    3.3642
    1.0800     -18752.1530     20.8203     1144.8137     -0.8359    3.3642
    1.0900     -18740.7049     20.8130     1144.8137     -0.6340    3.3642
    1.1000     -18729.2567     20.8057     1144.8137     -0.8146    3.3642
    1.1100     -18717.8086     20.7986     1144.8137     -0.6127    3.3642
    1.1200     -18706.3605     20.7915     1144.8137     -0.7935    3.3642
    1.1300     -18694.9123     20.7846     1144.8137     -0.5916    3.3642
    1.1400     -18683.4642     20.7778     1144.8137     -0.7726    3.3642
    1.1500     -18672.0160     20.7711     1144.8137     -0.5707    3.3642
    1.1600     -18660.5679     20.7645     1144.8137     -0.7518    3.3642
    1.1700     -18649.1198     20.7580     1144.8137     -0.5499    3.3642
    1.1800     -18637.6716     20.7516     1144.8137     -0.7313    3.3642
    1.1900     -18626.2235     20.7452     1144.8137     -0.5294    3.3642
    1.2000     -18614.7754     20.7390     1144.8137     -0.7110    3.3642
    1.2100     -18603.3272     20.7329     1144.8137     -0.5091    3.3642
    1.2200     -18591.8791     20.7269     1144.8137     -0.6909    3.3642
    1.2300     -18580.4309     20.7210     1144.8137     -0.4890    3.3642
    1.2400     -18568.9828     20.7152     1144.8137     -0.6711    3.3642
    1.2500     -18557.5347     20.7095     1144.8137     -0.4692    3.3642
    1.2600     -18546.0865     20.7039     1144.8137     -0.6516    3.3642
    1.2700     -18534.6384     20.6984     1144.8137     -0.4497    3.3642
    1.2800     -18523.1903     20.6930     1144.8137     -0.6323    3.3642
    1.2900     -18511.7421     20.6877     1144.8137     -0.4304    3.3642
    1.3000     -18500.2940     20.6825     1144.8137     -0.6133    3.3642
    1.3100     -18488.8459     20.6774     1144.8137     -0.4114    3.3642
    1.3200     -18477.3977     20.6723     1144.8137     -0.5946    3.3642
    1.3300     -18465.9496     20.6674     1144.8137     -0.3927    3.3642
    1.3400     -18454.5014     20.6626     1144.8137     -0.5763    3.3642
    1.3500     -18443.0533     20.6578     1144.8137     -0.3744    3.3642
    1.3600     -18431.6052     20.6531     1144.8137     -0.5582    3.3642
    1.3700     -18420.1570     20.6486     1144.8137     -0.3563    3.3642
    1.3800     -18408.7089     20.6441     1144.8137     -0.5404    3.3642
    1.3900     -18397.2608     20.6397     1144.8137     -0.3385    3.3642
    1.4000     -18385.8126     20.6354     1144.8137     -0.5230    3.3642
    1.4100     -18374.3645     20.6312     1144.8137     -0.3211    3.3642
    1.4200     -18362.9163     20.6270     1144.8137     -0.5058    3.3642
    1.4300     -18351.4682     20.6230     1144.8137     -0.3039    3.3642
    1.4400     -18340.0201     20.6190     1144.8137     -0.4890    3.3642
    1.4500     -18328.5719     20.6151     1144.8137     -0.2871    3.3642
    1.4600     -18317.1238     20.6113     1144.8137     -0.4726    3.3642
    1.4700     -18305.6757     20.6076     1144.8137     -0.2707    3.3642
    1.4800     -18294.2275     20.6040     1144.8137     -0.4564    3.3642
    1.4900     -18282.7794     20.6004     1144.8137     -0.2545    3.3642
    1.5000     -18271.3312     20.5970     1144.8137     -0.4406    3.3642
    1.5100     -18259.8831     20.5936     1144.8137     -0.2387    3.3642
    1.5200     -18248.4350     20.5902     1144.8137     -0.4251    3.3642
    1.5300     -18236.9868     20.5870     1144.8137     -0.2232    3.3642
    1.5400     -18225.5387     20.5838     1144.8137     -0.4099    3.3642
    1.5500     -18214.0906     20.5807     1144.8137     -0.2080    3.3642
    1.5600     -18202.6424     20.5777     1144.8137     -0.3951    3.3642
    1.5700     -18191.1943     20.5748     1144.8137     -0.1932    3.3642
    1.5800     -18179.7462     20.5719     1144.8137     -0.3806    3.3642
    1.5900     -18168.2980     20.5691     1144.8137     -0.1787    3.3642
    1.6000     -18156.8499     20.5664     1144.8137     -0.3664    3.3642
    1.6100     -18145.4017     20.5637     1144.8137     -0.1645    3.3642
    1.6200     -18133.9536     20.5612     1144.8137     -0.3526    3.3642
    1.6300     -18122.5055     20.5586     1144.8137     -0.1507    3.3642
    1.6400     -18111.0573     20.5562     1144.8137     -0.3391    3.3642
    1.6500     -18099.6092     20.5538     1144.8137     -0.1372    3.3642
    1.6600     -18088.1611     20.5515     1144.8137     -0.3259    3.3642
    1.6700     -18076.7129     20.5492     1144.8137     -0.1240    3.3642
    1.6800     -18065.2648     20.5471     1144.8137     -0.3130    3.3642
    1.6900     -18053.8166     20.5449     1144.8137     -0.1111    3.3642
    1.7000     -18042.3685     20.5429     1144.8137     -0.3004    3.3642
    1.7100     -18030.9204     20.5409     1144.8137     -0.0985    3.3642
    1.7200     -18019.4722     20.5389     1144.8137     -0.2882    3.3642
    1.7300     -18008.0241     20.5371     1144.8137     -0.0863    3.3642
    1.7400     -17996.5760     20.5353     1144.8137     -0.2762    3.3642
    1.7500     -17985.1278     20.5335     1144.8137     -0.0743    3.3642
    1.7600     -17973.6797     20.5318     1144.8137     -0.2646    3.3642
    1.7700     -17962.2315     20.5302     1144.8137     -0.0627    3.3642
    1.7800     -17950.7834     20.5286     1144.8137     -0.2533    3.3642
    1.7900     -17939.3353     20.5271     1144.8137     -0.0514    3.3642
    1.8000     -17927.8871     20.5256     1144.8137     -0.2423    3.3642
    1.8100     -17916.4390     20.5242     1144.8137     -0.0404    3.3642
    1.8200     -17904.9909     20.5228     1144.8137     -0.2315    3.3642
    1.8300     -17893.5427     20.5215     1144.8137     -0.0296    3.3642
    1.8400     -17882.0946     20.5203     1144.8137     -0.2211    3.3642
    1.8500     -17870.6464     20.5191     1144.8137     -0.0192    3.3642
    1.8600     -17859.1983     20.5179     1144.8137     -0.2109    3.3642
    1.8700     -17847.7502     20.5168     1144.8137     -0.0090    3.3642
    1.8800     -17836.3020     20.5158     1144.8137     -0.2010    3.3642
    1.8900     -17824.8539     20.5148     1144.8137      0.0009    3.3642
    1.9000     -17813.4058     20.5138     1144.8137     -0.1915    3.3642
    1.9100     -17801.9576     20.5129     1144.8137      0.0104    3.3642
    1.9200     -17790.5095     20.5121     1144.8137     -0.1821    3.3642
    1.9300     -17779.0614     20.5112     1144.8137      0.0198    3.3642
    1.9400     -17767.6132     20.5105     1144.8137     -0.1731    3.3642
    1.9500     -17756.1651     20.5098     1144.8137      0.0288    3.3642
    1.9600     -17744.7169     20.5091     1144.8137     -0.1643    3.3642
    1.9700     -17733.2688     20.5084     1144.8137      0.0376    3.3642
    1.9800     -17721.8207     20.5079     1144.8137     -0.1558    3.3642
    1.9900     -17710.3725     20.5073     1144.8137      0.0461    3.3642
    2.0000     -17698.9244     20.5068     1144.8137     -0.1475    3.3642
    2.0100     -17687.4763     20.5063     1144.8137      0.0544    3.3642
    2.0200     -17676.0281     20.5059     1144.8137     -0.1394    3.3642
    2.0300     -17664.5800     20.5055     1144.8137      0.0625    3.3642
    2.0400     -17653.1318     20.5052     1144.8137     -0.1317    3.3642
    2.0500     -17641.6837     20.5049     1144.8137      0.0702    3.3642
    2.0600     -17630.2356     20.5046     1144.8137     -0.1241    3.3642
    2.0700     -17618.7874     20.5044     1144.8137      0.0778    3.3642
    2.0800     -17607.3393     20.5042     1144.8137     -0.1168    3.3642
    2.0900     -17595.8912     20.5040     1144.8137      0.0851    3.3642
    2.1000     -17584.4430     20.5039     1144.8137     -0.1097    3.3642
    2.1100     -17572.9949     20.5038     1144.8137      0.0922    3.3642
    2.1200     -17561.5467     20.5038     1144.8137     -0.1029    3.3642
    2.1300     -17550.0986     20.5037     1144.8137      0.0990    3.3642
    2.1400     -17538.6505     20.5037     1144.8137     -0.0962    3.3642
    2.1500     -17527.2023     20.5038     1144.8137      0.1057    3.3642
    2.1600     -17515.7542     20.5039     1144.8137     -0.0898    3.3642
    2.1700     -17504.3061     20.5040     1144.8137      0.1121    3.3642
    2.1800     -17492.8579     20.5041     1144.8137     -0.0836    3.3642
    2.1900     -17481.4098     20.5043     1144.8137      0.1183    3.3642
    2.2000     -17469.9616     20.5045     1144.8137     -0.0776    3.3642
    2.2100     -17458.5135     20.5047     1144.8137      0.1243    3.3642
    2.2200     -17447.0654     20.5050     1144.8137     -0.0718    3.3642
    2.2300     -17435.6172     20.5053     1144.8137      0.1301    3.3642
    2.2400     -17424.1691     20.5056     1144.8137     -0.0662    3.3642
    2.2500     -17412.7210     20.5060     1144.8137      0.1357    3.3642
    2.2600     -17401.2728     20.5063     1144.8137     -0.0608    3.3642
    2.2700     -17389.8247     20.5067     1144.8137      0.1411    3.3642
    2.2800     -17378.3765     20.5072     1144.8137     -0.0555    3.3642
    2.2900     -17366.9284     20.5076     1144.8137      0.1464    3.3642
    2.3000     -17355.4803     20.5081     1144.8137     -0.0505    3.3642
    2.3100     -17344.0321     20.5086     1144.8137      0.1514    3.3642
    2.3200     -17332.5840     20.5091     1144.8137     -0.0456    3.3642
    2.3300     -17321.1359     20.5097     1144.8137      0.1563    3.3642
    2.3400     -17309.6877     20.5103     1144.8137     -0.0409    3.3642
    2.3500     -17298.2396     20.5109     1144.8137      0.1610    3.3642
    2.3600     -17286.7915     20.5115     1144.8137     -0.0364    3.3642
    2.3700     -17275.3433     20.5121     1144.8137      0.1655    3.3642
    2.3800     -17263.8952     20.5128     1144.8137     -0.0320    3.3642
    2.3900     -17252.4470     20.5135     1144.8137      0.1699    3.3642
    2.4000     -17240.9989     20.5142     1144.8137     -0.0278    3.3642
    2.4100     -17229.5508     20.5149     1144.8137      0.1741    3.3642
    2.4200     -17218.1026     20.5157     1144.8137     -0.0238    3.3642
    2.4300     -17206.6545     20.5165     1144.8137      0.1781    3.3642
    2.4400     -17195.2064     20.5172     1144.8137     -0.0199    3.3642
    2.4500     -17183.7582     20.5181     1144.8137      0.1820    3.3642
    2.4600     -17172.3101     20.5189     1144.8137     -0.0161    3.3642
    2.4700     -17160.8619     20.5197     1144.8137      0.1858    3.3642
    2.4800     -17149.4138     20.5206     1144.8137     -0.0125    3.3642
    2.4900     -17137.9657     20.5215     1144.8137      0.1894    3.3642
    2.5000     -17126.5175     20.5224     1144.8137     -0.0090    3.3642
    2.5100     -17115.0694     20.5233     1144.8137      0.1929    3.3642
    2.5200     -17103.6213     20.5242     1144.8137     -0.0057    3.3642
    2.5300     -17092.1731     20.5252     1144.8137      0.1962    3.3642
    2.5400     -17080.7250     20.5262     1144.8137     -0.0025    3.3642
    2.5500     -17069.2768     20.5271     1144.8137      0.1994    3.3642
    2.5600     -17057.8287     20.5281     1144.8137      0.0006    3.3642
    2.5700     -17046.3806     20.5292     1144.8137      0.2025    3.3642
    2.5800     -17034.9324     20.5302     1144.8137      0.0035    3.3642
    2.5900     -17023.4843     20.5312     1144.8137      0.2054    3.3642
    2.6000     -17012.0362     20.5323     1144.8137      0.0063    3.3642
    2.6100     -17000.5880     20.5334     1144.8137      0.2082    3.3642
    2.6200     -16989.1399     20.5345     1144.8137      0.0091    3.3642
    2.6300     -16977.6917     20.5356     1144.8137      0.2110    3.3642
    2.6400     -16966.2436     20.5367     1144.8137      0.0117    3.3642
    2.6500     -16954.7955     20.5378     1144.8137      0.2136    3.3642
    2.6600     -16943.3473     20.5389     1144.8137      0.0141    3.3642
    2.6700     -16931.8992     20.5401     1144.8137      0.2160    3.3642
    2.6800     -16920.4511     20.5412     1144.8137      0.0165    3.3642
    2.6900     -16909.0029     20.5424     1144.8137      0.2184    3.3642
    2.7000     -16897.5548     20.5436     1144.8137      0.0188    3.3642
    2.7100     -16886.1066     20.5448     1144.8137      0.2207    3.3642
    2.7200     -16874.6585     20.5460     1144.8137      0.0210    3.3642
    2.7300     -16863.2104     20.5472     1144.8137      0.2229    3.3642
    2.7400     -16851.7622     20.5485     1144.8137      0.0230    3.3642
    2.7500     -16840.3141     20.5497     1144.8137      0.2249    3.3642
    2.7600     -16828.8660     20.5510     1144.8137      0.0250    3.3642
    2.7700     -16817.4178     20.5522     1144.8137      0.2269    3.3642
    2.7800     -16805.9697     20.5535     1144.8137      0.0269    3.3642
    2.7900     -16794.5216     20.5548     1144.8137      0.2288    3.3642
    2.8000     -16783.0734     20.5560     1144.8137      0.0287    3.3642
    2.8100     -16771.6253     20.5573     1144.8137      0.2306    3.3642
    2.8200     -16760.1771     20.5586     1144.8137      0.0304    3.3642
    2.8300     -16748.7290     20.5600     1144.8137      0.2323    3.3642
    2.8400     -16737.2809     20.5613     1144.8137      0.0321    3.3642
    2.8500     -16725.8327     20.5626     1144.8137      0.2340    3.3642
    2.8600     -16714.3846     20.5640     1144.8137      0.0336    3.3642
    2.8700     -16702.9365     20.5653     1144.8137      0.2355    3.3642
    2.8800     -16691.4883     20.5667     1144.8137      0.0351    3.3642
    2.8900     -16680.0402     20.5680     1144.8137      0.2370    3.3642
    2.9000     -16668.5920     20.5694     1144.8137      0.0365    3.3642
    2.9100     -16657.1439     20.5708     1144.8137      0.2384    3.3642
    2.9200     -16645.6958     20.5721     1144.8137      0.0378    3.3642
    2.9300     -16634.2476     20.5735     1144.8137      0.2397    3.3642
    2.9400     -16622.7995     20.5749     1144.8137      0.0391    3.3642
    2.9500     -16611.3514     20.5763     1144.8137      0.2410    3.3642
    2.9600     -16599.9032     20.5777     1144.8137      0.0402    3.3642
    2.9700     -16588.4551     20.5791     1144.8137      0.2421    3.3642
    2.9800     -16577.0069     20.5806     1144.8137      0.0414    3.3642
    2.9900     -16565.5588     20.5820     1144.8137      0.2433    3.3642
    3.0000     -16554.1107     20.5834     1144.8137      0.0424    3.3642
    3.0100     -16542.6625     20.5848     1144.8137      0.2443    3.3642
    3.0200     -16531.2144     20.5863     1144.8137      0.0434    3.3642
    3.0300     -16519.7663     20.5877     1144.8137      0.2453    3.3642
    3.0400     -16508.3181     20.5892     1144.8137      0.0443    3.3642
    3.0500     -16496.8700     20.5906     1144.8137      0.2462    3.3642
    3.0600     -16485.4218     20.5921     1144.8137      0.0452    3.3642
    3.0700     -16473.9737     20.5935     1144.8137      0.2471    3.3642
    3.0800     -16462.5256     20.5950     1144.8137      0.0460    3.3642
    3.0900     -16451.0774     20.5965     1144.8137      0.2479    3.3642
    3.1000     -16439.6293     20.5979     1144.8137      0.0468    3.3642
    3.1100     -16428.1812     20.5994     1144.8137      0.2487    3.3642
    3.1200     -16416.7330     20.6009     1144.8137      0.0475    3.3642
    3.1300     -16405.2849     20.6024     1144.8137      0.2494    3.3642
    3.1400     -16393.8367     20.6039     1144.8137      0.0482    3.3642
    3.1500     -16382.3886     20.6054     1144.8137      0.2501    3.3642
    3.1600     -16370.9405     20.6069     1144.8137      0.0488    3.3642
    3.1700     -16359.4923     20.6084     1144.8137      0.2507    3.3642
    3.1800     -16348.0442     20.6099     1144.8137      0.0494    3.3642
    3.1900     -16336.5961     20.6114     1144.8137      0.2513    3.3642
    3.2000     -16325.1479     20.6129     1144.8137      0.0499    3.3642
    3.2100     -16313.6998     20.6144     1144.8137      0.2518    3.3642
    3.2200     -16302.2516     20.6159     1144.8137      0.0504    3.3642
    3.2300     -16290.8035     20.6174     1144.8137      0.2523    3.3642
    3.2400     -16279.3554     20.6189     1144.8137      0.0508    3.3642
    3.2500     -16267.9072     20.6204     1144.8137      0.2527    3.3642
    3.2600     -16256.4591     20.6220     1144.8137      0.0512    3.3642
    3.2700     -16245.0110     20.6235     1144.8137      0.2531    3.3642
    3.2800     -16233.5628     20.6250     1144.8137      0.0516    3.3642
    3.2900     -16222.1147     20.6265     1144.8137      0.2535    3.3642
    3.3000     -16210.6665     20.6281     1144.8137      0.0519    3.3642
    3.3100     -16199.2184     20.6296     1144.8137      0.2538    3.3642
    3.3200     -16187.7703     20.6311     1144.8137      0.0522    3.3642
    3.3300     -16176.3221     20.6326     1144.8137      0.2541    3.3642
    3.3400     -16164.8740     20.6342     1144.8137      0.0524    3.3642
    3.3500     -16153.4259     20.6357     1144.8137      0.2543    3.3642
    3.3600     -16141.9777     20.6372     1144.8137      0.0527    3.3642
    3.3700     -16130.5296     20.6388     1144.8137      0.2546    3.3642
    3.3800     -16119.0814     20.6403     1144.8137      0.0528    3.3642
    3.3900     -16107.6333     20.6419     1144.8137      0.2547    3.3642
    3.4000     -16096.1852     20.6434     1144.8137      0.0530    3.3642
    3.4100     -16084.7370     20.6449     1144.8137      0.2549    3.3642
    3.4200     -16073.2889     20.6465     1144.8137      0.0531    3.3642
    3.4300     -16061.8408     20.6480     1144.8137      0.2550    3.3642
    3.4400     -16050.3926     20.6496     1144.8137      0.0532    3.3642
    3.4500     -16038.9445     20.6511     1144.8137      0.2551    3.3642
    3.4600     -16027.4963     20.6526     1144.8137      0.0533    3.3642
    3.4700     -16016.0482     20.6542     1144.8137      0.2552    3.3642
    3.4800     -16004.6001     20.6557     1144.8137      0.0534    3.3642
    3.4900     -15993.1519     20.6573     1144.8137      0.2553    3.3642
    3.5000     -15981.7038     20.6588     1144.8137      0.0534    3.3642
    3.5100     -15970.2557     20.6604     1144.8137      0.2553    3.3642
    3.5200     -15958.8075     20.6619     1144.8137      0.0534    3.3642
    3.5300     -15947.3594     20.6634     1144.8137      0.2553    3.3642
    3.5400     -15935.9113     20.6650     1144.8137      0.0534    3.3642
    3.5500     -15924.4631     20.6665     1144.8137      0.2553    3.3642
    3.5600     -15913.0150     20.6681     1144.8137      0.0533    3.3642
    3.5700     -15901.5668     20.6696     1144.8137      0.2552    3.3642
    3.5800     -15890.1187     20.6712     1144.8137      0.0532    3.3642
    3.5900     -15878.6706     20.6727     1144.8137      0.2551    3.3642
    3.6000     -15867.2224     20.6742     1144.8137      0.0532    3.3642
    3.6100     -15855.7743     20.6758     1144.8137      0.2551    3.3642
    3.6200     -15844.3262     20.6773     1144.8137      0.0530    3.3642
    3.6300     -15832.8780     20.6789     1144.8137      0.2549    3.3642
    3.6400     -15821.4299     20.6804     1144.8137      0.0529    3.3642
    3.6500     -15809.9817     20.6819     1144.8137      0.2548    3.3642
    3.6600     -15798.5336     20.6835     1144.8137      0.0528    3.3642
    3.6700     -15787.0855     20.6850     1144.8137      0.2547    3.3642
    3.6800     -15775.6373     20.6865     1144.8137      0.0526    3.3642
    3.6900     -15764.1892     20.6881     1144.8137      0.2545    3.3642
    3.7000     -15752.7411     20.6896     1144.8137      0.0524    3.3642
    3.7100     -15741.2929     20.6912     1144.8137      0.2543    3.3642
    3.7200     -15729.8448     20.6927     1144.8137      0.0522    3.3642
    3.7300     -15718.3966     20.6942     1144.8137      0.2541    3.3642
    3.7400     -15706.9485     20.6957     1144.8137      0.0520    3.3642
    3.7500     -15695.5004     20.6973     1144.8137      0.2539    3.3642
    3.7600     -15684.0522     20.6988     1144.8137      0.0518    3.3642
    3.7700     -15672.6041     20.7003     1144.8137      0.2537    3.3642
    3.7800     -15661.1560     20.7019     1144.8137      0.0516    3.3642
    3.7900     -15649.7078     20.7034     1144.8137      0.2535    3.3642
    3.8000     -15638.2597     20.7049     1144.8137      0.0513    3.3642
    3.8100     -15626.8115     20.7064     1144.8137      0.2532    3.3642
    3.8200     -15615.3634     20.7080     1144.8137      0.0511    3.3642
    3.8300     -15603.9153     20.7095     1144.8137      0.2530    3.3642
    3.8400     -15592.4671     20.7110     1144.8137      0.0508    3.3642
    3.8500     -15581.0190     20.7125     1144.8137      0.2527    3.3642
    3.8600     -15569.5709     20.7140     1144.8137      0.0505    3.3642
    3.8700     -15558.1227     20.7155     1144.8137      0.2524    3.3642
    3.8800     -15546.6746     20.7171     1144.8137      0.0502    3.3642
    3.8900     -15535.2264     20.7186     1144.8137      0.2521    3.3642
    3.9000     -15523.7783     20.7201     1144.8137      0.0499    3.3642
    3.9100     -15512.3302     20.7216     1144.8137      0.2518    3.3642
    3.9200     -15500.8820     20.7231     1144.8137      0.0496    3.3642
    3.9300     -15489.4339     20.7246     1144.8137      0.2515    3.3642
